game_pk,date,status,home_team,away_team,home_team_code,away_team_code,home_team_id,away_team_id,venue,doubleheader,day_night,home_pitcher_id,away_pitcher_id,home_runs,away_runs,innings,home_hits,away_hits,home_errors,away_errors,total_runs,run_difference,result
632212,2021-04-13,FINISHED,Los Angeles Dodgers,Colorado Rockies,LAD,COL,119,115,Dodger Stadium,False,night,545333.0,622608.0,7.0,0.0,[],,,,,7.0,7.0,LOCAL
634513,2021-04-14,FINISHED,Toronto Blue Jays,New York Yankees,,NYY,141,147,TD Ballpark,False,day,643615.0,446372.0,5.0,4.0,[],,,,,9.0,1.0,LOCAL
634541,2021-04-14,FINISHED,St. Louis Cardinals,Washington Nationals,STL,WSH,138,120,Busch Stadium,False,day,425794.0,605452.0,0.0,6.0,[],,,,,6.0,-6.0,VISITANTE
634553,2021-04-14,FINISHED,Milwaukee Brewers,Chicago Cubs,MIL,CHC,158,112,American Family Field,False,day,669203.0,453562.0,7.0,0.0,[],,,,,7.0,7.0,LOCAL
634495,2021-04-14,FINISHED,Kansas City Royals,Los Angeles Angels,KC,LAA,118,108,Kauffman Stadium,False,day,641745.0,656288.0,6.0,1.0,[],,,,,7.0,5.0,LOCAL
634574,2021-04-14,FINISHED,Minnesota Twins,Boston Red Sox,MIN,,142,111,Target Field,True,day,628317.0,543135.0,2.0,3.0,[],,,,,5.0,-1.0,VISITANTE
632223,2021-04-14,FINISHED,Minnesota Twins,Boston Red Sox,MIN,,142,111,Target Field,True,day,621244.0,593958.0,1.0,7.0,[],,,,,8.0,-6.0,VISITANTE
634582,2021-04-14,FINISHED,San Francisco Giants,Cincinnati Reds,SF,CIN,137,113,Oracle Park,False,day,456501.0,641816.0,3.0,0.0,[],,,,,3.0,3.0,LOCAL
634523,2021-04-14,FINISHED,Pittsburgh Pirates,San Diego Padres,PIT,SD,134,135,PNC Park,False,night,542881.0,605397.0,5.0,1.0,[],,,,,6.0,4.0,LOCAL
634521,2021-04-14,FINISHED,Houston Astros,Detroit Tigers,HOU,DET,117,116,Minute Maid Park,False,night,621121.0,605242.0,4.0,6.0,[],,,,,10.0,-2.0,VISITANTE
634496,2021-04-14,FINISHED,Tampa Bay Rays,Texas Rangers,TB,TEX,139,140,Tropicana Field,False,night,676596.0,685503.0,1.0,5.0,[],,,,,6.0,-4.0,VISITANTE
634528,2021-04-14,FINISHED,New York Mets,Philadelphia Phillies,NYM,PHI,121,143,Citi Field,False,night,656849.0,554430.0,5.0,1.0,[],,,,,6.0,4.0,LOCAL
634581,2021-04-14,FINISHED,Atlanta Braves,Miami Marlins,ATL,MIA,144,146,Truist Park,False,night,450203.0,663734.0,5.0,6.0,[],,,,,11.0,-1.0,VISITANTE
634516,2021-04-14,FINISHED,Chicago White Sox,Cleveland Indians,,,145,114,Guaranteed Rate Field,False,night,607074.0,668676.0,8.0,0.0,[],,,,,8.0,8.0,LOCAL
634614,2021-04-14,FINISHED,Los Angeles Dodgers,Colorado Rockies,LAD,COL,119,115,Dodger Stadium,False,night,669160.0,592351.0,4.0,2.0,[],,,,,6.0,2.0,LOCAL
634472,2021-04-14,SCHEDULED,Baltimore Orioles,Seattle Mariners,BAL,SEA,110,136,Oriole Park at Camden Yards,False,night,518774.0,643290.0,,,[],,,,,0.0,0.0,SCHEDULED
634579,2021-04-15,FINISHED,Atlanta Braves,Miami Marlins,ATL,MIA,144,146,Truist Park,False,day,666120.0,669432.0,7.0,6.0,[],,,,,13.0,1.0,LOCAL
634621,2021-04-15,FINISHED,Pittsburgh Pirates,San Diego Padres,PIT,SD,134,135,PNC Park,False,day,656605.0,663978.0,3.0,8.0,[],,,,,11.0,-5.0,VISITANTE
634571,2021-04-15,FINISHED,Baltimore Orioles,Seattle Mariners,BAL,SEA,110,136,Oriole Park at Camden Yards,True,day,518774.0,594835.0,2.0,4.0,[],,,,,6.0,-2.0,VISITANTE
634472,2021-04-15,FINISHED,Baltimore Orioles,Seattle Mariners,BAL,SEA,110,136,Oriole Park at Camden Yards,True,day,669145.0,643290.0,1.0,2.0,[],,,,,3.0,-1.0,VISITANTE
634554,2021-04-15,FINISHED,Minnesota Twins,Boston Red Sox,MIN,,142,111,Target Field,False,day,501381.0,572070.0,4.0,3.0,[],,,,,7.0,1.0,LOCAL
634501,2021-04-15,FINISHED,Chicago White Sox,Cleveland Indians,,,145,114,Guaranteed Rate Field,False,day,458681.0,650644.0,2.0,4.0,[],,,,,6.0,-2.0,VISITANTE
634481,2021-04-15,FINISHED,Washington Nationals,Arizona Diamondbacks,WSH,AZ,120,109,Nationals Park,False,night,571578.0,518876.0,6.0,11.0,[],,,,,17.0,-5.0,VISITANTE
634522,2021-04-15,FINISHED,Tampa Bay Rays,Texas Rangers,TB,TEX,139,140,Tropicana Field,False,night,448179.0,543475.0,4.0,6.0,[],,,,,10.0,-2.0,VISITANTE
634475,2021-04-15,FINISHED,Kansas City Royals,Toronto Blue Jays,KC,,118,141,Kauffman Stadium,False,night,596001.0,641743.0,7.0,5.0,[],,,,,12.0,2.0,LOCAL
634632,2021-04-15,FINISHED,Oakland Athletics,Detroit Tigers,OAK,DET,133,116,Oakland Coliseum,False,night,640455.0,669373.0,8.0,4.0,[],,,,,12.0,4.0,LOCAL
634547,2021-04-15,FINISHED,Los Angeles Dodgers,Colorado Rockies,LAD,COL,119,115,Dodger Stadium,False,night,628711.0,596295.0,7.0,5.0,[],,,,,12.0,2.0,LOCAL
634515,2021-04-15,SCHEDULED,New York Mets,Philadelphia Phillies,NYM,PHI,121,143,Citi Field,False,day,594798.0,621107.0,,,[],,,,,0.0,0.0,SCHEDULED
634548,2021-04-16,FINISHED,Chicago Cubs,Atlanta Braves,CHC,ATL,112,144,Wrigley Field,False,day,605200.0,657140.0,2.0,5.0,[],,,,,7.0,-3.0,VISITANTE
634469,2021-04-16,FINISHED,Washington Nationals,Arizona Diamondbacks,WSH,AZ,120,109,Nationals Park,False,night,453286.0,642203.0,1.0,0.0,[],,,,,1.0,1.0,LOCAL
634474,2021-04-16,FINISHED,Philadelphia Phillies,St. Louis Cardinals,PHI,STL,143,138,Citizens Bank Park,False,night,621107.0,593372.0,9.0,2.0,[],,,,,11.0,7.0,LOCAL
634464,2021-04-16,FINISHED,New York Yankees,Tampa Bay Rays,NYY,TB,147,139,Yankee Stadium,False,night,656793.0,608379.0,2.0,8.0,[],,,,,10.0,-6.0,VISITANTE
634482,2021-04-16,FINISHED,Cincinnati Reds,Cleveland Indians,CIN,,113,114,Great American Ball Park,False,night,656546.0,663531.0,10.0,3.0,[],,,,,13.0,7.0,LOCAL
634519,2021-04-16,FINISHED,Miami Marlins,San Francisco Giants,MIA,SF,146,137,loanDepot park,False,night,641447.0,543101.0,4.0,1.0,[],,,,,5.0,3.0,LOCAL
634463,2021-04-16,FINISHED,Texas Rangers,Baltimore Orioles,TEX,BAL,140,110,Globe Life Field,False,night,592314.0,605347.0,2.0,5.0,[],,,,,7.0,-3.0,VISITANTE
634483,2021-04-16,FINISHED,Milwaukee Brewers,Pittsburgh Pirates,MIL,PIT,158,134,American Family Field,False,night,605288.0,664141.0,1.0,6.0,[],,,,,7.0,-5.0,VISITANTE
634526,2021-04-16,FINISHED,Los Angeles Angels,Minnesota Twins,LAA,MIN,108,142,Angel Stadium,False,night,571760.0,626929.0,10.0,3.0,[],,,,,13.0,7.0,LOCAL
634525,2021-04-16,FINISHED,Oakland Athletics,Detroit Tigers,OAK,DET,133,116,Oakland Coliseum,False,night,593423.0,570632.0,3.0,0.0,[],,,,,3.0,3.0,LOCAL
634531,2021-04-16,FINISHED,San Diego Padres,Los Angeles Dodgers,SD,LAD,135,119,Petco Park,False,night,677960.0,621111.0,6.0,11.0,[],,,,,17.0,-5.0,VISITANTE
634517,2021-04-16,FINISHED,Seattle Mariners,Houston Astros,SEA,HOU,136,117,T-Mobile Park,False,night,579328.0,664353.0,6.0,5.0,[],,,,,11.0,1.0,LOCAL
634518,2021-04-16,SCHEDULED,Boston Red Sox,Chicago White Sox,,,111,145,Fenway Park,False,night,601713.0,656302.0,,,[],,,,,0.0,0.0,SCHEDULED
634520,2021-04-16,SCHEDULED,Kansas City Royals,Toronto Blue Jays,KC,,118,141,Kauffman Stadium,False,night,501985.0,571927.0,,,[],,,,,0.0,0.0,SCHEDULED
634561,2021-04-16,SCHEDULED,Colorado Rockies,New York Mets,COL,NYM,115,121,Coors Field,False,night,592346.0,594798.0,,,[],,,,,0.0,0.0,SCHEDULED
634507,2021-04-17,FINISHED,Washington Nationals,Arizona Diamondbacks,WSH,AZ,120,109,Nationals Park,False,day,607200.0,596133.0,6.0,2.0,[],,,,,8.0,4.0,LOCAL
634500,2021-04-17,FINISHED,New York Yankees,Tampa Bay Rays,NYY,TB,147,139,Yankee Stadium,False,day,656756.0,607192.0,3.0,6.0,[],,,,,9.0,-3.0,VISITANTE
634477,2021-04-17,FINISHED,Kansas City Royals,Toronto Blue Jays,KC,,118,141,Kauffman Stadium,False,day,501985.0,571927.0,1.0,5.0,[],,,,,6.0,-4.0,VISITANTE
634520,2021-04-17,FINISHED,Kansas City Royals,Toronto Blue Jays,KC,,118,141,Kauffman Stadium,False,night,429722.0,543548.0,3.0,2.0,[],,,,,5.0,1.0,LOCAL
634462,2021-04-17,FINISHED,Chicago Cubs,Atlanta Braves,CHC,ATL,112,144,Wrigley Field,False,day,592866.0,660623.0,13.0,4.0,[],,,,,17.0,9.0,LOCAL
634470,2021-04-17,FINISHED,Philadelphia Phillies,St. Louis Cardinals,PHI,STL,143,138,Citizens Bank Park,False,day,519043.0,547942.0,4.0,9.0,[],,,,,13.0,-5.0,VISITANTE
634471,2021-04-17,FINISHED,Boston Red Sox,Chicago White Sox,,,111,145,Fenway Park,False,day,601713.0,656302.0,7.0,4.0,[],,,,,11.0,3.0,LOCAL
634479,2021-04-17,FINISHED,Oakland Athletics,Detroit Tigers,OAK,DET,133,116,Oakland Coliseum,False,day,608344.0,663554.0,7.0,0.0,[],,,,,7.0,7.0,LOCAL
634460,2021-04-17,FINISHED,Cincinnati Reds,Cleveland Indians,CIN,,113,114,Great American Ball Park,False,day,543243.0,663474.0,3.0,2.0,[],,,,,5.0,1.0,LOCAL
634485,2021-04-17,FINISHED,Colorado Rockies,New York Mets,COL,NYM,115,121,Coors Field,True,day,592346.0,594798.0,3.0,4.0,[],,,,,7.0,-1.0,VISITANTE
634561,2021-04-17,FINISHED,Colorado Rockies,New York Mets,COL,NYM,115,121,Coors Field,True,day,608566.0,664192.0,7.0,2.0,[],,,,,9.0,5.0,LOCAL
634450,2021-04-17,FINISHED,Miami Marlins,San Francisco Giants,MIA,SF,146,137,loanDepot park,False,night,645261.0,592717.0,7.0,6.0,[],,,,,13.0,1.0,LOCAL
634543,2021-04-17,FINISHED,Texas Rangers,Baltimore Orioles,TEX,BAL,140,110,Globe Life Field,False,night,641540.0,665152.0,1.0,6.0,[],,,,,7.0,-5.0,VISITANTE
634473,2021-04-17,FINISHED,Milwaukee Brewers,Pittsburgh Pirates,MIL,PIT,158,134,American Family Field,False,night,474463.0,502239.0,7.0,1.0,[],,,,,8.0,6.0,LOCAL
634449,2021-04-17,FINISHED,San Diego Padres,Los Angeles Dodgers,SD,LAD,135,119,Petco Park,False,night,506433.0,477132.0,0.0,2.0,[],,,,,2.0,-2.0,VISITANTE
634447,2021-04-17,FINISHED,Seattle Mariners,Houston Astros,SEA,HOU,136,117,T-Mobile Park,False,night,623167.0,425844.0,0.0,1.0,[],,,,,1.0,-1.0,VISITANTE
634465,2021-04-17,SCHEDULED,Los Angeles Angels,Minnesota Twins,LAA,MIN,108,142,Angel Stadium,False,night,500779.0,533167.0,,,[],,,,,0.0,0.0,SCHEDULED
634493,2021-04-18,FINISHED,Washington Nationals,Arizona Diamondbacks,WSH,AZ,120,109,Nationals Park,False,day,502179.0,518516.0,2.0,5.0,[],,,,,7.0,-3.0,VISITANTE
634498,2021-04-18,FINISHED,Philadelphia Phillies,St. Louis Cardinals,PHI,STL,143,138,Citizens Bank Park,False,day,605400.0,607231.0,2.0,0.0,[],,,,,2.0,2.0,LOCAL
634458,2021-04-18,FINISHED,New York Yankees,Tampa Bay Rays,NYY,TB,147,139,Yankee Stadium,False,day,543037.0,552640.0,2.0,4.0,[],,,,,6.0,-2.0,VISITANTE
634487,2021-04-18,FINISHED,Cincinnati Reds,Cleveland Indians,CIN,,113,114,Great American Ball Park,False,day,489119.0,669456.0,3.0,6.0,[],,,,,9.0,-3.0,VISITANTE
634532,2021-04-18,FINISHED,Boston Red Sox,Chicago White Sox,,,111,145,Fenway Park,False,day,656557.0,572971.0,2.0,3.0,[],,,,,5.0,-1.0,VISITANTE
634518,2021-04-18,FINISHED,Boston Red Sox,Chicago White Sox,,,111,145,Fenway Park,False,night,527048.0,656629.0,1.0,5.0,[],,,,,6.0,-4.0,VISITANTE
634425,2021-04-18,FINISHED,Miami Marlins,San Francisco Giants,MIA,SF,146,137,loanDepot park,False,day,641154.0,622072.0,0.0,1.0,[],,,,,1.0,-1.0,VISITANTE
634442,2021-04-18,FINISHED,Kansas City Royals,Toronto Blue Jays,KC,,118,141,Kauffman Stadium,False,day,663903.0,592662.0,2.0,0.0,[],,,,,2.0,2.0,LOCAL
634455,2021-04-18,FINISHED,Milwaukee Brewers,Pittsburgh Pirates,MIL,PIT,158,134,American Family Field,False,day,642547.0,641771.0,5.0,6.0,[],,,,,11.0,-1.0,VISITANTE
634511,2021-04-18,FINISHED,Texas Rangers,Baltimore Orioles,TEX,BAL,140,110,Globe Life Field,False,day,502043.0,607644.0,1.0,0.0,[],,,,,1.0,1.0,LOCAL
634468,2021-04-18,FINISHED,Colorado Rockies,New York Mets,COL,NYM,115,121,Coors Field,False,day,622608.0,573186.0,1.0,2.0,[],,,,,3.0,-1.0,VISITANTE
634480,2021-04-18,FINISHED,Oakland Athletics,Detroit Tigers,OAK,DET,133,116,Oakland Coliseum,False,day,605135.0,571510.0,3.0,2.0,[],,,,,5.0,1.0,LOCAL
634488,2021-04-18,FINISHED,San Diego Padres,Los Angeles Dodgers,SD,LAD,135,119,Petco Park,False,day,605483.0,545333.0,5.0,2.0,[],,,,,7.0,3.0,LOCAL
634538,2021-04-18,FINISHED,Seattle Mariners,Houston Astros,SEA,HOU,136,117,T-Mobile Park,False,day,676606.0,543606.0,7.0,2.0,[],,,,,9.0,5.0,LOCAL
634506,2021-04-18,FINISHED,Chicago Cubs,Atlanta Braves,CHC,ATL,112,144,Wrigley Field,False,night,543294.0,669060.0,4.0,13.0,[],,,,,17.0,-9.0,VISITANTE
634441,2021-04-18,SCHEDULED,Los Angeles Angels,Minnesota Twins,LAA,MIN,108,142,Angel Stadium,False,day,502171.0,457918.0,,,[],,,,,0.0,0.0,SCHEDULED
634445,2021-04-19,FINISHED,Boston Red Sox,Chicago White Sox,,,111,145,Fenway Park,False,day,543135.0,608337.0,11.0,4.0,[],,,,,15.0,7.0,LOCAL
634431,2021-04-19,FINISHED,Washington Nationals,St. Louis Cardinals,WSH,STL,120,138,Nationals Park,False,night,605452.0,656427.0,5.0,12.0,[],,,,,17.0,-7.0,VISITANTE
634457,2021-04-19,FINISHED,Philadelphia Phillies,San Francisco Giants,PHI,SF,143,137,Citizens Bank Park,False,night,502624.0,592332.0,0.0,2.0,[],,,,,2.0,-2.0,VISITANTE
634396,2021-04-19,FINISHED,Kansas City Royals,Tampa Bay Rays,KC,TB,118,139,Kauffman Stadium,False,night,518633.0,676596.0,1.0,4.0,[],,,,,5.0,-3.0,VISITANTE
634536,2021-04-19,FINISHED,Los Angeles Angels,Texas Rangers,LAA,TEX,108,140,Angel Stadium,False,night,605164.0,685503.0,4.0,6.0,[],,,,,10.0,-2.0,VISITANTE
634421,2021-04-19,FINISHED,Seattle Mariners,Los Angeles Dodgers,SEA,LAD,136,119,T-Mobile Park,False,night,656954.0,669160.0,4.0,3.0,[],,,,,7.0,1.0,LOCAL
634399,2021-04-19,FINISHED,San Diego Padres,Milwaukee Brewers,SD,MIL,135,158,Petco Park,False,night,605397.0,605540.0,1.0,3.0,[],,,,,4.0,-2.0,VISITANTE
634466,2021-04-19,SCHEDULED,Oakland Athletics,Minnesota Twins,OAK,MIN,133,142,Oakland Coliseum,False,night,666200.0,,,,[],,,,,0.0,0.0,SCHEDULED
634417,2021-04-20,FINISHED,Seattle Mariners,Los Angeles Dodgers,SEA,LAD,136,119,T-Mobile Park,False,day,594835.0,628711.0,0.0,1.0,[],,,,,1.0,-1.0,VISITANTE
634397,2021-04-20,FINISHED,Cleveland Indians,Chicago White Sox,,,114,145,Progressive Field,False,night,668676.0,607074.0,5.0,8.0,[],,,,,13.0,-3.0,VISITANTE
634490,2021-04-20,FINISHED,Oakland Athletics,Minnesota Twins,OAK,MIN,133,142,Oakland Coliseum,True,day,640455.0,533167.0,7.0,0.0,[],,,,,7.0,7.0,LOCAL
634466,2021-04-20,FINISHED,Oakland Athletics,Minnesota Twins,OAK,MIN,133,142,Oakland Coliseum,True,day,666200.0,621244.0,1.0,0.0,[],,,,,1.0,1.0,LOCAL
634422,2021-04-20,FINISHED,New York Yankees,Atlanta Braves,NYY,ATL,147,144,Yankee Stadium,False,night,592791.0,450203.0,3.0,1.0,[],,,,,4.0,2.0,LOCAL
634408,2021-04-20,FINISHED,Cincinnati Reds,Arizona Diamondbacks,CIN,AZ,113,109,Great American Ball Park,False,night,622491.0,668678.0,4.0,5.0,[],,,,,9.0,-1.0,VISITANTE
634427,2021-04-20,FINISHED,Miami Marlins,Baltimore Orioles,MIA,BAL,146,110,loanDepot park,False,night,663734.0,518774.0,5.0,7.0,[],,,,,12.0,-2.0,VISITANTE
634509,2021-04-20,FINISHED,Washington Nationals,St. Louis Cardinals,WSH,STL,120,138,Nationals Park,False,night,571578.0,425794.0,3.0,2.0,[],,,,,5.0,1.0,LOCAL
634439,2021-04-20,FINISHED,Philadelphia Phillies,San Francisco Giants,PHI,SF,143,137,Citizens Bank Park,False,night,554430.0,657277.0,7.0,10.0,[],,,,,17.0,-3.0,VISITANTE
634409,2021-04-20,FINISHED,Boston Red Sox,Toronto Blue Jays,,,111,141,Fenway Park,False,night,593958.0,547943.0,4.0,2.0,[],,,,,6.0,2.0,LOCAL
634411,2021-04-20,FINISHED,Chicago Cubs,New York Mets,CHC,NYM,112,121,Wrigley Field,False,night,453562.0,592836.0,3.0,1.0,[],,,,,4.0,2.0,LOCAL
634407,2021-04-20,FINISHED,Kansas City Royals,Tampa Bay Rays,KC,TB,118,139,Kauffman Stadium,False,night,641745.0,448179.0,7.0,14.0,[],,,,,21.0,-7.0,VISITANTE
634406,2021-04-20,FINISHED,Colorado Rockies,Houston Astros,COL,HOU,115,117,Coors Field,False,night,592351.0,677651.0,6.0,2.0,[],,,,,8.0,4.0,LOCAL
634398,2021-04-20,FINISHED,Los Angeles Angels,Texas Rangers,LAA,TEX,108,140,Angel Stadium,False,night,660271.0,543475.0,6.0,2.0,[],,,,,8.0,4.0,LOCAL
634392,2021-04-20,FINISHED,San Diego Padres,Milwaukee Brewers,SD,MIL,135,158,Petco Park,False,night,663978.0,669203.0,0.0,6.0,[],,,,,6.0,-6.0,VISITANTE
634390,2021-04-20,SCHEDULED,Detroit Tigers,Pittsburgh Pirates,DET,PIT,116,134,Comerica Park,False,night,605242.0,542881.0,,,[],,,,,0.0,0.0,SCHEDULED
634428,2021-04-21,FINISHED,Philadelphia Phillies,San Francisco Giants,PHI,SF,143,137,Citizens Bank Park,False,day,621107.0,543101.0,6.0,5.0,[],,,,,11.0,1.0,LOCAL
634497,2021-04-21,FINISHED,Miami Marlins,Baltimore Orioles,MIA,BAL,146,110,loanDepot park,False,day,669432.0,669145.0,3.0,0.0,[],,,,,3.0,3.0,LOCAL
634390,2021-04-21,FINISHED,Detroit Tigers,Pittsburgh Pirates,DET,PIT,116,134,Comerica Park,False,day,605242.0,542881.0,2.0,3.0,[],,,,,5.0,-1.0,VISITANTE
634423,2021-04-21,FINISHED,Detroit Tigers,Pittsburgh Pirates,DET,PIT,116,134,Comerica Park,False,night,605513.0,664337.0,5.0,2.0,[],,,,,7.0,3.0,LOCAL
634424,2021-04-21,FINISHED,Colorado Rockies,Houston Astros,COL,HOU,115,117,Coors Field,False,day,596295.0,664353.0,6.0,3.0,[],,,,,9.0,3.0,LOCAL
634440,2021-04-21,FINISHED,Oakland Athletics,Minnesota Twins,OAK,MIN,133,142,Oakland Coliseum,False,day,593423.0,628317.0,13.0,12.0,[],,,,,25.0,1.0,LOCAL
634405,2021-04-21,FINISHED,Washington Nationals,St. Louis Cardinals,WSH,STL,120,138,Nationals Park,False,day,453286.0,593372.0,1.0,0.0,[],,,,,1.0,1.0,LOCAL
634430,2021-04-21,FINISHED,Los Angeles Angels,Texas Rangers,LAA,TEX,108,140,Angel Stadium,False,day,500779.0,592314.0,4.0,7.0,[],,,,,11.0,-3.0,VISITANTE
634476,2021-04-21,FINISHED,San Diego Padres,Milwaukee Brewers,SD,MIL,135,158,Petco Park,False,day,659275.0,605288.0,2.0,4.0,[],,,,,6.0,-2.0,VISITANTE
634408,2021-04-21,FINISHED,Cincinnati Reds,Arizona Diamondbacks,CIN,AZ,113,109,Great American Ball Park,False,night,622491.0,668678.0,4.0,5.0,[],,,,,9.0,-1.0,VISITANTE
634504,2021-04-21,FINISHED,New York Yankees,Atlanta Braves,NYY,ATL,147,144,Yankee Stadium,False,night,446372.0,666120.0,1.0,4.0,[],,,,,5.0,-3.0,VISITANTE
634444,2021-04-21,FINISHED,Cincinnati Reds,Arizona Diamondbacks,CIN,AZ,113,109,Great American Ball Park,False,night,641816.0,518876.0,5.0,8.0,[],,,,,13.0,-3.0,VISITANTE
634459,2021-04-21,FINISHED,Boston Red Sox,Toronto Blue Jays,,,111,141,Fenway Park,False,night,572070.0,663423.0,3.0,6.0,[],,,,,9.0,-3.0,VISITANTE
634453,2021-04-21,FINISHED,Chicago Cubs,New York Mets,CHC,NYM,112,121,Wrigley Field,False,night,605200.0,656849.0,16.0,4.0,[],,,,,20.0,12.0,LOCAL
634446,2021-04-21,FINISHED,Kansas City Royals,Tampa Bay Rays,KC,TB,118,139,Kauffman Stadium,False,night,596001.0,608379.0,9.0,8.0,[],,,,,17.0,1.0,LOCAL
634452,2021-04-21,SCHEDULED,Cleveland Indians,Chicago White Sox,,,114,145,Progressive Field,False,night,650644.0,,,,[],,,,,0.0,0.0,SCHEDULED
634514,2021-04-22,FINISHED,Cincinnati Reds,Arizona Diamondbacks,CIN,AZ,113,109,Great American Ball Park,False,day,656546.0,642203.0,11.0,14.0,[],,,,,25.0,-3.0,VISITANTE
634492,2021-04-22,FINISHED,Detroit Tigers,Pittsburgh Pirates,DET,PIT,116,134,Comerica Park,False,day,570632.0,656605.0,2.0,4.0,[],,,,,6.0,-2.0,VISITANTE
634436,2021-04-22,FINISHED,Cleveland Indians,New York Yankees,,NYY,114,147,Progressive Field,False,night,650644.0,593334.0,3.0,6.0,[],,,,,9.0,-3.0,VISITANTE
634508,2021-04-22,FINISHED,Boston Red Sox,Seattle Mariners,,SEA,111,136,Fenway Park,False,night,601713.0,643290.0,3.0,7.0,[],,,,,10.0,-4.0,VISITANTE
634419,2021-04-22,FINISHED,Chicago Cubs,New York Mets,CHC,NYM,112,121,Wrigley Field,False,night,592866.0,664192.0,4.0,3.0,[],,,,,7.0,1.0,LOCAL
634438,2021-04-22,FINISHED,Houston Astros,Los Angeles Angels,HOU,LAA,117,108,Minute Maid Park,False,night,664299.0,502171.0,8.0,2.0,[],,,,,10.0,6.0,LOCAL
634432,2021-04-22,FINISHED,San Francisco Giants,Miami Marlins,SF,MIA,137,146,Oracle Park,False,night,592717.0,641447.0,3.0,0.0,[],,,,,3.0,3.0,LOCAL
634420,2021-04-22,FINISHED,Los Angeles Dodgers,San Diego Padres,LAD,SD,119,135,Dodger Stadium,False,night,621111.0,677960.0,2.0,3.0,[],,,,,5.0,-1.0,VISITANTE
634426,2021-04-23,FINISHED,Chicago Cubs,Milwaukee Brewers,CHC,MIL,112,158,Wrigley Field,False,day,543294.0,474463.0,15.0,2.0,[],,,,,17.0,13.0,LOCAL
634389,2021-04-23,FINISHED,Baltimore Orioles,Oakland Athletics,BAL,OAK,110,133,Oriole Park at Camden Yards,False,night,605347.0,608344.0,1.0,3.0,[],,,,,4.0,-2.0,VISITANTE
634412,2021-04-23,FINISHED,Detroit Tigers,Kansas City Royals,DET,KC,116,118,Comerica Park,False,night,663554.0,501985.0,2.0,6.0,[],,,,,8.0,-4.0,VISITANTE
634429,2021-04-23,FINISHED,New York Mets,Washington Nationals,NYM,WSH,121,120,Citi Field,False,night,594798.0,607200.0,6.0,0.0,[],,,,,6.0,6.0,LOCAL
634386,2021-04-23,FINISHED,Boston Red Sox,Seattle Mariners,,SEA,111,136,Fenway Park,False,night,527048.0,579328.0,6.0,5.0,[],,,,,11.0,1.0,LOCAL
634413,2021-04-23,FINISHED,Tampa Bay Rays,Toronto Blue Jays,TB,,139,141,Tropicana Field,False,night,607192.0,571927.0,3.0,5.0,[],,,,,8.0,-2.0,VISITANTE
634437,2021-04-23,FINISHED,Cleveland Indians,New York Yankees,,NYY,114,147,Progressive Field,False,night,663531.0,656756.0,3.0,5.0,[],,,,,8.0,-2.0,VISITANTE
634415,2021-04-23,FINISHED,Atlanta Braves,Arizona Diamondbacks,ATL,AZ,144,109,Truist Park,False,night,660623.0,596133.0,5.0,4.0,[],,,,,9.0,1.0,LOCAL
634383,2021-04-23,FINISHED,Houston Astros,Los Angeles Angels,HOU,LAA,117,108,Minute Maid Park,False,night,425844.0,571760.0,5.0,4.0,[],,,,,9.0,1.0,LOCAL
634434,2021-04-23,FINISHED,Minnesota Twins,Pittsburgh Pirates,MIN,PIT,142,134,Target Field,False,night,457918.0,664141.0,2.0,0.0,[],,,,,2.0,2.0,LOCAL
634435,2021-04-23,FINISHED,Chicago White Sox,Texas Rangers,,TEX,145,140,Guaranteed Rate Field,False,night,656302.0,641540.0,9.0,7.0,[],,,,,16.0,2.0,LOCAL
634378,2021-04-23,FINISHED,St. Louis Cardinals,Cincinnati Reds,STL,CIN,138,113,Busch Stadium,False,night,547942.0,543243.0,5.0,4.0,[],,,,,9.0,1.0,LOCAL
634401,2021-04-23,FINISHED,Colorado Rockies,Philadelphia Phillies,COL,PHI,115,143,Coors Field,False,night,608566.0,592826.0,5.0,4.0,[],,,,,9.0,1.0,LOCAL
634369,2021-04-23,FINISHED,San Francisco Giants,Miami Marlins,SF,MIA,137,146,Oracle Park,False,night,622072.0,645261.0,5.0,3.0,[],,,,,8.0,2.0,LOCAL
634370,2021-04-23,FINISHED,Los Angeles Dodgers,San Diego Padres,LAD,SD,119,135,Dodger Stadium,False,night,477132.0,506433.0,1.0,6.0,[],,,,,7.0,-5.0,VISITANTE
634375,2021-04-24,FINISHED,Detroit Tigers,Kansas City Royals,DET,KC,116,118,Comerica Park,False,day,571510.0,663903.0,1.0,2.0,[],,,,,3.0,-1.0,VISITANTE
634373,2021-04-24,FINISHED,Boston Red Sox,Seattle Mariners,,SEA,111,136,Fenway Park,False,day,543135.0,623167.0,2.0,8.0,[],,,,,10.0,-6.0,VISITANTE
634467,2021-04-24,FINISHED,Minnesota Twins,Pittsburgh Pirates,MIN,PIT,142,134,Target Field,False,day,501381.0,502239.0,2.0,6.0,[],,,,,8.0,-4.0,VISITANTE
634395,2021-04-24,FINISHED,St. Louis Cardinals,Cincinnati Reds,STL,CIN,138,113,Busch Stadium,False,day,607231.0,489119.0,2.0,0.0,[],,,,,2.0,2.0,LOCAL
634416,2021-04-24,FINISHED,Chicago Cubs,Milwaukee Brewers,CHC,MIL,112,158,Wrigley Field,False,day,640470.0,642547.0,3.0,4.0,[],,,,,7.0,-1.0,VISITANTE
