game_pk,date,status,home_team,away_team,home_team_code,away_team_code,home_team_id,away_team_id,venue,doubleheader,day_night,home_pitcher_id,away_pitcher_id,home_runs,away_runs,innings,home_hits,away_hits,home_errors,away_errors,total_runs,run_difference,result
748233,2024-02-25,FINISHED,Chicago Cubs,San Diego Padres,CHC,SD,112,135,Sloan Park,False,day,665871.0,681190.0,0.0,7.0,[],,,,,7.0,-7.0,VISITANTE
748230,2024-02-25,FINISHED,Texas Rangers,San Francisco Giants,TEX,SF,140,137,Surprise Stadium,False,day,571760.0,690986.0,0.0,0.0,[],,,,,0.0,0.0,VISITANTE
748231,2024-02-25,FINISHED,Los Angeles Angels,Kansas City Royals,LAA,KC,108,118,Tempe Diablo Stadium,False,day,681806.0,666142.0,0.0,1.0,[],,,,,1.0,-1.0,VISITANTE
748235,2024-02-25,FINISHED,Seattle Mariners,Cleveland Guardians,SEA,CLE,136,114,Peoria Stadium,False,day,646242.0,595881.0,4.0,8.0,[],,,,,12.0,-4.0,VISITANTE
748229,2024-02-25,FINISHED,Arizona Diamondbacks,Chicago White Sox,AZ,,109,145,Salt River Fields at Talking Stick,False,day,677944.0,686563.0,5.0,0.0,[],,,,,5.0,5.0,LOCAL
748234,2024-02-25,FINISHED,Milwaukee Brewers,Colorado Rockies,MIL,COL,158,115,American Family Fields of Phoenix,False,day,607067.0,666154.0,3.0,10.0,[],,,,,13.0,-7.0,VISITANTE
748227,2024-02-26,FINISHED,Detroit Tigers,Houston Astros,DET,HOU,116,117,Publix Field at Joker Marchant Stadium,False,day,656427.0,681293.0,4.0,0.0,[],,,,,4.0,4.0,LOCAL
748226,2024-02-26,FINISHED,Washington Nationals,New York Mets,WSH,NYM,120,121,CACTI Park of the Palm Beaches,False,day,680686.0,668820.0,3.0,6.0,[],,,,,9.0,-3.0,VISITANTE
748222,2024-02-26,FINISHED,Baltimore Orioles,Tampa Bay Rays,BAL,TB,110,139,Ed Smith Stadium,False,day,700249.0,694680.0,3.0,8.0,[],,,,,11.0,-5.0,VISITANTE
748221,2024-02-26,FINISHED,Boston Red Sox,Philadelphia Phillies,,PHI,111,143,JetBlue Park,False,day,656557.0,571527.0,7.0,6.0,[],,,,,13.0,1.0,LOCAL
748228,2024-02-26,FINISHED,Atlanta Braves,Baltimore Orioles,ATL,BAL,144,110,CoolToday Park,False,day,608331.0,686751.0,1.0,2.0,[],,,,,3.0,-1.0,VISITANTE
748223,2024-02-26,FINISHED,New York Yankees,Minnesota Twins,NYY,MIN,147,142,George M. Steinbrenner Field,False,day,641482.0,680573.0,9.0,2.0,[],,,,,11.0,7.0,LOCAL
748225,2024-02-26,FINISHED,Toronto Blue Jays,Pittsburgh Pirates,,PIT,141,134,TD Ballpark,False,day,579328.0,672710.0,8.0,4.0,[],,,,,12.0,4.0,LOCAL
748224,2024-02-26,FINISHED,Miami Marlins,St. Louis Cardinals,MIA,STL,146,138,Roger Dean Chevrolet Stadium,False,day,691587.0,691828.0,1.0,1.0,[],,,,,2.0,0.0,VISITANTE
748218,2024-02-26,FINISHED,Kansas City Royals,Chicago Cubs,KC,CHC,118,112,Surprise Stadium,False,day,607625.0,669713.0,6.0,0.0,[],,,,,6.0,6.0,LOCAL
748219,2024-02-26,FINISHED,Oakland Athletics,Arizona Diamondbacks,OAK,AZ,133,109,Hohokam Stadium,False,day,687765.0,686796.0,9.0,8.0,[],,,,,17.0,1.0,LOCAL
748214,2024-02-26,FINISHED,Cincinnati Reds,Seattle Mariners,CIN,SEA,113,136,Goodyear Ballpark,False,day,671096.0,622491.0,0.0,2.0,[],,,,,2.0,-2.0,VISITANTE
748220,2024-02-26,FINISHED,San Francisco Giants,Los Angeles Angels,SF,LAA,137,108,Scottsdale Stadium,False,day,696131.0,656288.0,9.0,11.0,[],,,,,20.0,-2.0,VISITANTE
748213,2024-02-26,FINISHED,Chicago White Sox,Texas Rangers,,TEX,145,140,Camelback Ranch,False,day,680897.0,668390.0,2.0,4.0,[],,,,,6.0,-2.0,VISITANTE
748216,2024-02-26,FINISHED,Colorado Rockies,Los Angeles Dodgers,COL,LAD,115,119,Salt River Fields at Talking Stick,False,day,595928.0,642232.0,4.0,9.0,[],,,,,13.0,-5.0,VISITANTE
748215,2024-02-26,FINISHED,San Diego Padres,Cleveland Guardians,SD,CLE,135,114,Peoria Stadium,False,day,605397.0,594902.0,4.0,7.0,[],,,,,11.0,-3.0,VISITANTE
748217,2024-02-26,FINISHED,Milwaukee Brewers,Cincinnati Reds,MIL,CIN,158,113,American Family Fields of Phoenix,False,day,669060.0,607259.0,3.0,8.0,[],,,,,11.0,-5.0,VISITANTE
748211,2024-02-27,FINISHED,Baltimore Orioles,Detroit Tigers,BAL,DET,110,116,Ed Smith Stadium,False,day,680570.0,666159.0,5.0,2.0,[],,,,,7.0,3.0,LOCAL
748210,2024-02-27,FINISHED,Houston Astros,Washington Nationals,HOU,WSH,117,120,CACTI Park of the Palm Beaches,False,day,664353.0,605200.0,3.0,10.0,[],,,,,13.0,-7.0,VISITANTE
748212,2024-02-27,FINISHED,St. Louis Cardinals,Boston Red Sox,STL,,138,111,Roger Dean Chevrolet Stadium,False,day,543243.0,676710.0,3.0,3.0,[],,,,,6.0,0.0,VISITANTE
748209,2024-02-27,FINISHED,Detroit Tigers,Toronto Blue Jays,DET,,116,141,Publix Field at Joker Marchant Stadium,False,day,663554.0,666201.0,6.0,4.0,[],,,,,10.0,2.0,LOCAL
748208,2024-02-27,FINISHED,Minnesota Twins,Philadelphia Phillies,MIN,PHI,142,143,Lee Health Sports Complex,False,day,650960.0,650911.0,3.0,3.0,[],,,,,6.0,0.0,VISITANTE
748207,2024-02-27,FINISHED,Pittsburgh Pirates,Atlanta Braves,PIT,ATL,134,144,LECOM Park,False,day,594835.0,519242.0,13.0,4.0,[],,,,,17.0,9.0,LOCAL
748205,2024-02-27,FINISHED,Tampa Bay Rays,New York Yankees,TB,NYY,139,147,Charlotte Sports Park,False,day,641793.0,657376.0,4.0,2.0,[],,,,,6.0,2.0,LOCAL
748206,2024-02-27,FINISHED,New York Mets,Miami Marlins,NYM,MIA,121,146,Clover Park,False,day,605288.0,640462.0,7.0,1.0,[],,,,,8.0,6.0,LOCAL
748203,2024-02-27,FINISHED,Chicago Cubs,Cincinnati Reds,CHC,CIN,112,113,Sloan Park,False,day,543294.0,593423.0,6.0,6.0,[],,,,,12.0,0.0,VISITANTE
748204,2024-02-27,FINISHED,Kansas City Royals,Colorado Rockies,KC,COL,118,115,Surprise Stadium,False,day,663738.0,663372.0,4.0,3.0,[],,,,,7.0,1.0,LOCAL
748201,2024-02-27,FINISHED,Cleveland Guardians,Oakland Athletics,CLE,OAK,114,133,Goodyear Ballpark,False,day,675540.0,676664.0,2.0,11.0,[],,,,,13.0,-9.0,VISITANTE
748198,2024-02-27,FINISHED,San Francisco Giants,Seattle Mariners,SF,SEA,137,136,Scottsdale Stadium,False,day,663855.0,669923.0,10.0,10.0,[],,,,,20.0,0.0,VISITANTE
748199,2024-02-27,FINISHED,Los Angeles Dodgers,Chicago White Sox,LAD,,119,145,Camelback Ranch,False,day,676272.0,676979.0,9.0,6.0,[],,,,,15.0,3.0,LOCAL
748202,2024-02-27,FINISHED,San Diego Padres,Kansas City Royals,SD,KC,135,118,Peoria Stadium,False,day,506433.0,608379.0,6.0,3.0,[],,,,,9.0,3.0,LOCAL
748200,2024-02-27,FINISHED,Arizona Diamondbacks,Texas Rangers,AZ,TEX,109,140,Salt River Fields at Talking Stick,False,day,593958.0,641540.0,3.0,10.0,[],,,,,13.0,-7.0,VISITANTE
748197,2024-02-27,FINISHED,Los Angeles Angels,Milwaukee Brewers,LAA,MIL,108,158,Tempe Diablo Stadium,False,day,668676.0,676083.0,6.0,4.0,[],,,,,10.0,2.0,LOCAL
748196,2024-02-28,FINISHED,Washington Nationals,Boston Red Sox,WSH,,120,111,CACTI Park of the Palm Beaches,False,day,671131.0,670174.0,4.0,3.0,[],,,,,7.0,1.0,LOCAL
748194,2024-02-28,FINISHED,Pittsburgh Pirates,Detroit Tigers,PIT,DET,134,116,LECOM Park,False,day,682990.0,669373.0,3.0,5.0,[],,,,,8.0,-2.0,VISITANTE
748195,2024-02-28,FINISHED,Minnesota Twins,Baltimore Orioles,MIN,BAL,142,110,Lee Health Sports Complex,False,day,641154.0,665152.0,3.0,12.0,[],,,,,15.0,-9.0,VISITANTE
748189,2024-02-28,FINISHED,Philadelphia Phillies,Atlanta Braves,PHI,ATL,143,144,BayCare Ballpark,False,day,663969.0,700363.0,7.0,7.0,[],,,,,14.0,0.0,VISITANTE
748192,2024-02-28,FINISHED,Toronto Blue Jays,Tampa Bay Rays,,TB,141,139,TD Ballpark,False,day,502179.0,686752.0,3.0,2.0,[],,,,,5.0,1.0,LOCAL
748191,2024-02-28,FINISHED,New York Mets,St. Louis Cardinals,NYM,STL,121,138,Clover Park,False,day,657585.0,571945.0,3.0,0.0,[],,,,,3.0,3.0,LOCAL
748193,2024-02-28,FINISHED,Miami Marlins,Houston Astros,MIA,HOU,146,117,Roger Dean Chevrolet Stadium,False,day,665795.0,685377.0,1.0,6.0,[],,,,,7.0,-5.0,VISITANTE
748188,2024-02-28,FINISHED,Cleveland Guardians,Arizona Diamondbacks,CLE,AZ,114,109,Goodyear Ballpark,False,day,676282.0,694297.0,6.0,8.0,[],,,,,14.0,-2.0,VISITANTE
748183,2024-02-28,FINISHED,Oakland Athletics,San Francisco Giants,OAK,SF,133,137,Hohokam Stadium,False,day,621112.0,675921.0,7.0,4.0,[],,,,,11.0,3.0,LOCAL
748184,2024-02-28,FINISHED,Texas Rangers,Los Angeles Dodgers,TEX,LAD,140,119,Surprise Stadium,False,day,674003.0,808967.0,6.0,4.0,[],,,,,10.0,2.0,LOCAL
748185,2024-02-28,FINISHED,Chicago White Sox,San Diego Padres,,SD,145,135,Camelback Ranch,False,day,665620.0,663362.0,1.0,3.0,[],,,,,4.0,-2.0,VISITANTE
748190,2024-02-28,FINISHED,Colorado Rockies,Los Angeles Angels,COL,LAA,115,108,Salt River Fields at Talking Stick,False,day,596295.0,542881.0,3.0,1.0,[],,,,,4.0,2.0,LOCAL
748186,2024-02-28,FINISHED,Seattle Mariners,Kansas City Royals,SEA,KC,136,118,Peoria Stadium,False,day,669302.0,663903.0,7.0,9.0,[],,,,,16.0,-2.0,VISITANTE
748187,2024-02-28,FINISHED,Milwaukee Brewers,Chicago Cubs,MIL,CHC,158,112,American Family Fields of Phoenix,False,day,642239.0,696136.0,1.0,6.0,[],,,,,7.0,-5.0,VISITANTE
748182,2024-02-29,FINISHED,Boston Red Sox,Detroit Tigers,,DET,111,116,JetBlue Park,False,day,676477.0,681857.0,5.0,2.0,[],,,,,7.0,3.0,LOCAL
748179,2024-02-29,FINISHED,Baltimore Orioles,Pittsburgh Pirates,BAL,PIT,110,134,Ed Smith Stadium,False,day,669203.0,694973.0,9.0,8.0,[],,,,,17.0,1.0,LOCAL
748180,2024-02-29,FINISHED,St. Louis Cardinals,Washington Nationals,STL,WSH,138,120,Roger Dean Chevrolet Stadium,False,day,502043.0,571578.0,1.0,3.0,[],,,,,4.0,-2.0,VISITANTE
748175,2024-02-29,FINISHED,Tampa Bay Rays,Atlanta Braves,TB,ATL,139,144,Charlotte Sports Park,False,day,621107.0,689266.0,9.0,12.0,[],,,,,21.0,-3.0,VISITANTE
748178,2024-02-29,FINISHED,Atlanta Braves,Minnesota Twins,ATL,MIN,144,142,CoolToday Park,False,day,675911.0,663978.0,5.0,0.0,[],,,,,5.0,5.0,LOCAL
748176,2024-02-29,FINISHED,Toronto Blue Jays,Philadelphia Phillies,,PHI,141,143,TD Ballpark,False,day,621244.0,666721.0,0.0,5.0,[],,,,,5.0,-5.0,VISITANTE
748174,2024-02-29,FINISHED,Chicago Cubs,Colorado Rockies,CHC,COL,112,115,Sloan Park,False,day,592767.0,641712.0,9.0,10.0,[],,,,,19.0,-1.0,VISITANTE
748169,2024-02-29,FINISHED,Oakland Athletics,San Diego Padres,OAK,SD,133,135,Hohokam Stadium,False,day,671212.0,658648.0,3.0,5.0,[],,,,,8.0,-2.0,VISITANTE
748172,2024-02-29,FINISHED,Chicago White Sox,Kansas City Royals,,KC,145,118,Camelback Ranch,False,day,663765.0,543475.0,6.0,1.0,[],,,,,7.0,5.0,LOCAL
748167,2024-02-29,FINISHED,Texas Rangers,Milwaukee Brewers,TEX,MIL,140,158,Surprise Stadium,False,day,543135.0,605452.0,7.0,5.0,[],,,,,12.0,2.0,LOCAL
748173,2024-02-29,FINISHED,Los Angeles Angels,Cleveland Guardians,LAA,CLE,108,114,Tempe Diablo Stadium,False,day,663776.0,668909.0,4.0,1.0,[],,,,,5.0,3.0,LOCAL
748168,2024-02-29,FINISHED,Arizona Diamondbacks,San Francisco Giants,AZ,SF,109,137,Salt River Fields at Talking Stick,False,day,669194.0,657277.0,2.0,1.0,[],,,,,3.0,1.0,LOCAL
748170,2024-02-29,FINISHED,Seattle Mariners,Chicago White Sox,SEA,,136,145,Peoria Stadium,False,day,682243.0,694363.0,5.0,6.0,[],,,,,11.0,-1.0,VISITANTE
748181,2024-02-29,FINISHED,Houston Astros,New York Mets,HOU,NYM,117,121,CACTI Park of the Palm Beaches,False,night,669854.0,500779.0,2.0,1.0,[],,,,,3.0,1.0,LOCAL
748177,2024-02-29,FINISHED,New York Yankees,Miami Marlins,NYY,MIA,147,146,George M. Steinbrenner Field,False,night,690925.0,677960.0,0.0,0.0,[],,,,,0.0,0.0,VISITANTE
748171,2024-02-29,FINISHED,Cincinnati Reds,Los Angeles Dodgers,CIN,LAD,113,119,Goodyear Ballpark,False,night,668933.0,572020.0,5.0,4.0,[],,,,,9.0,1.0,LOCAL
748165,2024-03-01,FINISHED,Washington Nationals,Houston Astros,WSH,HOU,120,117,CACTI Park of the Palm Beaches,False,day,669022.0,664285.0,8.0,10.0,[],,,,,18.0,-2.0,VISITANTE
748162,2024-03-01,FINISHED,St. Louis Cardinals,New York Mets,STL,NYM,138,121,Roger Dean Chevrolet Stadium,False,day,669461.0,622663.0,3.0,2.0,[],,,,,5.0,1.0,LOCAL
748161,2024-03-01,FINISHED,Pittsburgh Pirates,Tampa Bay Rays,PIT,TB,134,139,LECOM Park,False,day,656605.0,682052.0,12.0,8.0,[],,,,,20.0,4.0,LOCAL
748164,2024-03-01,FINISHED,Minnesota Twins,Boston Red Sox,MIN,,142,111,Lee Health Sports Complex,False,day,657746.0,608337.0,5.0,3.0,[],,,,,8.0,2.0,LOCAL
748160,2024-03-01,FINISHED,Detroit Tigers,Philadelphia Phillies,DET,PHI,116,143,Publix Field at Joker Marchant Stadium,False,day,628317.0,624133.0,4.0,2.0,[],,,,,6.0,2.0,LOCAL
748166,2024-03-01,FINISHED,Atlanta Braves,Baltimore Orioles,ATL,BAL,144,110,CoolToday Park,False,day,693821.0,669330.0,1.0,3.0,[],,,,,4.0,-2.0,VISITANTE
748159,2024-03-01,FINISHED,Philadelphia Phillies,Miami Marlins,PHI,MIA,143,146,BayCare Ballpark,False,day,605400.0,666200.0,6.0,6.0,[],,,,,12.0,0.0,VISITANTE
748154,2024-03-01,FINISHED,Kansas City Royals,Oakland Athletics,KC,OAK,118,133,Surprise Stadium,False,day,666142.0,622072.0,5.0,4.0,[],,,,,9.0,1.0,LOCAL
748151,2024-03-01,FINISHED,San Francisco Giants,Texas Rangers,SF,TEX,137,140,Scottsdale Stadium,False,day,690986.0,592716.0,11.0,5.0,[],,,,,16.0,6.0,LOCAL
748153,2024-03-01,FINISHED,Chicago Cubs,Chicago White Sox,CHC,,112,145,Sloan Park,False,day,657006.0,656629.0,10.0,6.0,[],,,,,16.0,4.0,LOCAL
748158,2024-03-01,FINISHED,San Diego Padres,Los Angeles Angels,SD,LAA,135,108,Peoria Stadium,False,day,681190.0,672282.0,3.0,5.0,[],,,,,8.0,-2.0,VISITANTE
748152,2024-03-01,FINISHED,Colorado Rockies,Seattle Mariners,COL,SEA,115,136,Salt River Fields at Talking Stick,False,day,607536.0,693433.0,10.0,9.0,[],,,,,19.0,1.0,LOCAL
748155,2024-03-01,FINISHED,Milwaukee Brewers,San Diego Padres,MIL,SD,158,135,American Family Fields of Phoenix,False,day,669060.0,683568.0,4.0,3.0,[],,,,,7.0,1.0,LOCAL
748163,2024-03-01,FINISHED,New York Yankees,Toronto Blue Jays,NYY,,147,141,George M. Steinbrenner Field,False,night,543037.0,689149.0,8.0,4.0,[],,,,,12.0,4.0,LOCAL
748156,2024-03-01,FINISHED,Cincinnati Reds,Arizona Diamondbacks,CIN,AZ,113,109,Goodyear Ballpark,False,night,682227.0,677944.0,8.0,12.0,[],,,,,20.0,-4.0,VISITANTE
748157,2024-03-01,FINISHED,Los Angeles Dodgers,Cleveland Guardians,LAD,CLE,119,114,Camelback Ranch,False,night,607192.0,471911.0,6.0,4.0,[],,,,,10.0,2.0,LOCAL
748150,2024-03-02,FINISHED,Boston Red Sox,Washington Nationals,,WSH,111,120,JetBlue Park,False,day,678394.0,680686.0,4.0,2.0,[],,,,,6.0,2.0,LOCAL
748147,2024-03-02,FINISHED,Detroit Tigers,Pittsburgh Pirates,DET,PIT,116,134,Publix Field at Joker Marchant Stadium,False,day,656427.0,672710.0,3.0,7.0,[],,,,,10.0,-4.0,VISITANTE
748145,2024-03-02,FINISHED,Houston Astros,St. Louis Cardinals,HOU,STL,117,138,CACTI Park of the Palm Beaches,False,day,664299.0,668868.0,7.0,1.0,[],,,,,8.0,6.0,LOCAL
748148,2024-03-02,FINISHED,Tampa Bay Rays,Boston Red Sox,TB,,139,111,Charlotte Sports Park,False,day,656713.0,601713.0,2.0,3.0,[],,,,,5.0,-1.0,VISITANTE
748146,2024-03-02,FINISHED,Philadelphia Phillies,Minnesota Twins,PHI,MIN,143,142,BayCare Ballpark,False,day,571527.0,641927.0,3.0,2.0,[],,,,,5.0,1.0,LOCAL
748141,2024-03-02,FINISHED,Baltimore Orioles,New York Yankees,BAL,NYY,110,147,Ed Smith Stadium,False,day,608344.0,573186.0,7.0,3.0,[],,,,,10.0,4.0,LOCAL
748144,2024-03-02,FINISHED,Toronto Blue Jays,Atlanta Braves,,ATL,141,144,TD Ballpark,False,day,605135.0,625643.0,2.0,6.0,[],,,,,8.0,-4.0,VISITANTE
748149,2024-03-02,FINISHED,Miami Marlins,New York Mets,MIA,NYM,146,121,Roger Dean Chevrolet Stadium,False,day,691587.0,640455.0,4.0,1.0,[],,,,,5.0,3.0,LOCAL
748140,2024-03-02,FINISHED,Cleveland Guardians,Kansas City Royals,CLE,KC,114,118,Goodyear Ballpark,False,day,669456.0,607625.0,12.0,13.0,[],,,,,25.0,-1.0,VISITANTE
748143,2024-03-02,FINISHED,Los Angeles Dodgers,Chicago Cubs,LAD,CHC,119,112,Camelback Ranch,False,day,642232.0,684007.0,8.0,5.0,[],,,,,13.0,3.0,LOCAL
748135,2024-03-02,FINISHED,San Francisco Giants,San Diego Padres,SF,SD,137,135,Scottsdale Stadium,False,day,696131.0,650633.0,2.0,3.0,[],,,,,5.0,-1.0,VISITANTE
748136,2024-03-02,FINISHED,Texas Rangers,Chicago White Sox,TEX,,140,145,Surprise Stadium,False,day,592351.0,656302.0,14.0,3.0,[],,,,,17.0,11.0,LOCAL
748142,2024-03-02,FINISHED,Los Angeles Angels,Arizona Diamondbacks,LAA,AZ,108,109,Tempe Diablo Stadium,False,day,656288.0,663531.0,4.0,1.0,[],,,,,5.0,3.0,LOCAL
748137,2024-03-02,FINISHED,Colorado Rockies,Cincinnati Reds,COL,CIN,115,113,Salt River Fields at Talking Stick,False,day,615698.0,668881.0,10.0,4.0,[],,,,,14.0,6.0,LOCAL
748139,2024-03-02,FINISHED,Seattle Mariners,Oakland Athletics,SEA,OAK,136,133,Peoria Stadium,False,day,676106.0,687765.0,8.0,12.0,[],,,,,20.0,-4.0,VISITANTE
748138,2024-03-02,FINISHED,Milwaukee Brewers,Los Angeles Dodgers,MIL,LAD,158,119,American Family Fields of Phoenix,False,day,676083.0,669165.0,3.0,11.0,[],,,,,14.0,-8.0,VISITANTE
748134,2024-03-03,FINISHED,Pittsburgh Pirates,Baltimore Orioles,PIT,BAL,134,110,LECOM Park,False,day,527048.0,680570.0,2.0,5.0,[],,,,,7.0,-3.0,VISITANTE
748129,2024-03-03,FINISHED,Boston Red Sox,Toronto Blue Jays,,,111,141,JetBlue Park,False,day,676710.0,502179.0,3.0,1.0,[],,,,,4.0,2.0,LOCAL
748132,2024-03-03,FINISHED,Minnesota Twins,Tampa Bay Rays,MIN,TB,142,139,Lee Health Sports Complex,False,day,680573.0,641793.0,4.0,4.0,[],,,,,8.0,0.0,VISITANTE
748127,2024-03-03,FINISHED,Atlanta Braves,Philadelphia Phillies,ATL,PHI,144,143,CoolToday Park,False,day,519242.0,641401.0,3.0,2.0,[],,,,,5.0,1.0,LOCAL
