game_pk,date,status,home_team,away_team,home_team_code,away_team_code,home_team_id,away_team_id,venue,doubleheader,day_night,home_pitcher_id,away_pitcher_id,home_runs,away_runs,innings,home_hits,away_hits,home_errors,away_errors,total_runs,run_difference,result
778897,2025-02-23,FINISHED,New York Mets,Miami Marlins,NYM,MIA,121,146,Clover Park,False,day,668820.0,645261.0,1.0,1.0,[],,,,,2.0,0.0,VISITANTE
778842,2025-02-23,FINISHED,Cleveland Guardians,Los Angeles Angels,CLE,LAA,114,108,Goodyear Ballpark,False,day,594902.0,672282.0,14.0,2.0,[],,,,,16.0,12.0,LOCAL
779143,2025-02-23,FINISHED,Athletics,Colorado Rockies,OAK,COL,133,115,Hohokam Stadium,False,day,605488.0,663765.0,4.0,0.0,[],,,,,4.0,4.0,LOCAL
778864,2025-02-23,FINISHED,Los Angeles Dodgers,San Diego Padres,LAD,SD,119,135,Camelback Ranch,False,day,669160.0,804556.0,8.0,3.0,[],,,,,11.0,5.0,LOCAL
778993,2025-02-23,FINISHED,San Francisco Giants,Cincinnati Reds,SF,CIN,137,113,Scottsdale Stadium,False,day,657277.0,607259.0,5.0,2.0,[],,,,,7.0,3.0,LOCAL
778755,2025-02-23,FINISHED,Chicago Cubs,Texas Rangers,CHC,TEX,112,140,Sloan Park,False,day,607067.0,674003.0,6.0,5.0,[],,,,,11.0,1.0,LOCAL
778941,2025-02-23,FINISHED,Kansas City Royals,Chicago White Sox,KC,,118,145,Surprise Stadium,False,day,663460.0,656457.0,4.0,3.0,[],,,,,7.0,1.0,LOCAL
779020,2025-02-23,FINISHED,Seattle Mariners,Arizona Diamondbacks,SEA,AZ,136,109,Peoria Stadium,False,day,676106.0,674072.0,11.0,5.0,[],,,,,16.0,6.0,LOCAL
778807,2025-02-23,FINISHED,Colorado Rockies,Milwaukee Brewers,COL,MIL,115,158,Salt River Fields at Talking Stick,False,day,607536.0,676879.0,6.0,1.0,[],,,,,7.0,5.0,LOCAL
779082,2025-02-24,FINISHED,St. Louis Cardinals,New York Mets,STL,NYM,138,121,Roger Dean Chevrolet Stadium,False,day,571927.0,694918.0,7.0,4.0,[],,,,,11.0,3.0,LOCAL
778837,2025-02-24,FINISHED,Cincinnati Reds,Los Angeles Dodgers,CIN,LAD,113,119,Goodyear Ballpark,False,day,663903.0,607192.0,8.0,1.0,[],,,,,9.0,7.0,LOCAL
778943,2025-02-24,FINISHED,Kansas City Royals,Athletics,KC,OAK,118,133,Surprise Stadium,False,day,666142.0,674370.0,1.0,1.0,[],,,,,2.0,0.0,VISITANTE
778994,2025-02-24,FINISHED,San Francisco Giants,Colorado Rockies,SF,COL,137,115,Scottsdale Stadium,False,day,434378.0,801403.0,2.0,2.0,[],,,,,4.0,0.0,VISITANTE
778865,2025-02-24,FINISHED,Chicago White Sox,Texas Rangers,,TEX,145,140,Camelback Ranch,False,day,681343.0,592351.0,3.0,11.0,[],,,,,14.0,-8.0,VISITANTE
778806,2025-02-24,FINISHED,Arizona Diamondbacks,Cleveland Guardians,AZ,CLE,109,114,Salt River Fields at Talking Stick,False,day,668678.0,676282.0,4.0,3.0,[],,,,,7.0,1.0,LOCAL
779019,2025-02-24,FINISHED,San Diego Padres,Chicago Cubs,SD,CHC,135,112,Peoria Stadium,False,day,681190.0,571510.0,5.0,10.0,[],,,,,15.0,-5.0,VISITANTE
779159,2025-02-24,FINISHED,Los Angeles Angels,San Francisco Giants,LAA,SF,108,137,Tempe Diablo Stadium,False,day,543294.0,696131.0,7.0,4.0,[],,,,,11.0,3.0,LOCAL
779104,2025-02-24,FINISHED,Milwaukee Brewers,Seattle Mariners,MIL,SEA,158,136,American Family Fields of Phoenix,False,day,694477.0,669302.0,8.0,12.0,[],,,,,20.0,-4.0,VISITANTE
779114,2025-02-24,SCHEDULED,Detroit Tigers,Toronto Blue Jays,DET,,116,141,Publix Field at Joker Marchant Stadium,False,day,672456.0,670102.0,,,[],,,,,0.0,0.0,SCHEDULED
778978,2025-02-24,SCHEDULED,Tampa Bay Rays,Minnesota Twins,TB,MIN,139,142,Charlotte Sports Park,False,day,641793.0,663978.0,,,[],,,,,0.0,0.0,SCHEDULED
778913,2025-02-24,SCHEDULED,Philadelphia Phillies,Pittsburgh Pirates,PHI,PIT,143,134,BayCare Ballpark,False,day,650911.0,694973.0,,,[],,,,,0.0,0.0,SCHEDULED
778737,2025-02-24,SCHEDULED,Houston Astros,Miami Marlins,HOU,MIA,117,146,CACTI Park of the Palm Beaches,False,day,669854.0,677960.0,,,[],,,,,0.0,0.0,SCHEDULED
779134,2025-02-24,SCHEDULED,Baltimore Orioles,Atlanta Braves,BAL,ATL,110,144,Ed Smith Stadium,False,day,665152.0,625643.0,,,[],,,,,0.0,0.0,SCHEDULED
778771,2025-02-24,SCHEDULED,Boston Red Sox,New York Yankees,,NYY,111,147,JetBlue Park,False,day,656557.0,471911.0,,,[],,,,,0.0,0.0,SCHEDULED
779130,2025-02-25,FINISHED,Baltimore Orioles,Detroit Tigers,BAL,DET,110,116,Ed Smith Stadium,False,day,450203.0,695549.0,8.0,7.0,[],,,,,15.0,1.0,LOCAL
778739,2025-02-25,FINISHED,Houston Astros,New York Mets,HOU,NYM,117,121,CACTI Park of the Palm Beaches,False,day,669854.0,681810.0,8.0,5.0,[],,,,,13.0,3.0,LOCAL
778975,2025-02-25,FINISHED,Tampa Bay Rays,Philadelphia Phillies,TB,PHI,139,143,Charlotte Sports Park,False,day,671737.0,650911.0,4.0,5.0,[],,,,,9.0,-1.0,VISITANTE
778703,2025-02-25,FINISHED,Atlanta Braves,Boston Red Sox,ATL,,144,111,CoolToday Park,False,day,625643.0,656794.0,6.0,1.0,[],,,,,7.0,5.0,LOCAL
779038,2025-02-25,FINISHED,Pittsburgh Pirates,Atlanta Braves,PIT,ATL,134,144,LECOM Park,False,day,683003.0,680885.0,1.0,2.0,[],,,,,3.0,-1.0,VISITANTE
778882,2025-02-25,FINISHED,Minnesota Twins,New York Yankees,MIN,NYY,142,147,Lee Health Sports Complex,False,day,680573.0,471911.0,5.0,4.0,[],,,,,9.0,1.0,LOCAL
778958,2025-02-25,FINISHED,Toronto Blue Jays,St. Louis Cardinals,,STL,141,138,TD Ballpark,False,day,453286.0,687273.0,3.0,2.0,[],,,,,5.0,1.0,LOCAL
779084,2025-02-25,FINISHED,Miami Marlins,Washington Nationals,MIA,WSH,146,120,Roger Dean Chevrolet Stadium,False,day,665795.0,592866.0,7.0,14.0,[],,,,,21.0,-7.0,VISITANTE
778758,2025-02-25,FINISHED,Chicago Cubs,Arizona Diamondbacks,CHC,AZ,112,109,Sloan Park,False,day,592791.0,573009.0,4.0,2.0,[],,,,,6.0,2.0,LOCAL
778866,2025-02-25,FINISHED,Los Angeles Dodgers,Seattle Mariners,LAD,SEA,119,136,Camelback Ranch,False,day,605483.0,622491.0,5.0,11.0,[],,,,,16.0,-6.0,VISITANTE
779144,2025-02-25,FINISHED,Athletics,San Francisco Giants,OAK,SF,133,137,Hohokam Stadium,False,day,676664.0,592662.0,7.0,5.0,[],,,,,12.0,2.0,LOCAL
778942,2025-02-25,FINISHED,Texas Rangers,Kansas City Royals,TEX,KC,140,118,Surprise Stadium,False,day,677958.0,607625.0,6.0,15.0,[],,,,,21.0,-9.0,VISITANTE
778832,2025-02-25,FINISHED,Cleveland Guardians,Milwaukee Brewers,CLE,MIL,114,158,Goodyear Ballpark,False,day,682847.0,694819.0,6.0,9.0,[],,,,,15.0,-3.0,VISITANTE
779021,2025-02-25,FINISHED,San Diego Padres,Los Angeles Angels,SD,LAA,135,108,Peoria Stadium,False,day,663568.0,667755.0,1.0,2.0,[],,,,,3.0,-1.0,VISITANTE
778805,2025-02-25,FINISHED,Colorado Rockies,Chicago White Sox,COL,,115,145,Salt River Fields at Talking Stick,False,day,608566.0,663436.0,14.0,3.0,[],,,,,17.0,11.0,LOCAL
778741,2025-02-26,FINISHED,Washington Nationals,Houston Astros,WSH,HOU,120,117,CACTI Park of the Palm Beaches,False,day,687792.0,664285.0,0.0,3.0,[],,,,,3.0,-3.0,VISITANTE
779037,2025-02-26,FINISHED,Pittsburgh Pirates,Baltimore Orioles,PIT,BAL,134,110,LECOM Park,False,day,663559.0,608372.0,7.0,3.0,[],,,,,10.0,4.0,LOCAL
778772,2025-02-26,FINISHED,Boston Red Sox,Tampa Bay Rays,,TB,111,139,JetBlue Park,False,day,690928.0,693855.0,2.0,8.0,[],,,,,10.0,-6.0,VISITANTE
779116,2025-02-26,FINISHED,Detroit Tigers,Minnesota Twins,DET,MIN,116,142,Publix Field at Joker Marchant Stadium,False,day,669373.0,702193.0,0.0,4.0,[],,,,,4.0,-4.0,VISITANTE
778707,2025-02-26,FINISHED,Atlanta Braves,Pittsburgh Pirates,ATL,PIT,144,134,CoolToday Park,False,day,700363.0,681347.0,9.0,4.0,[],,,,,13.0,5.0,LOCAL
779053,2025-02-26,FINISHED,New York Yankees,St. Louis Cardinals,NYY,STL,147,138,George M. Steinbrenner Field,False,day,701542.0,700241.0,7.0,0.0,[],,,,,7.0,7.0,LOCAL
778960,2025-02-26,FINISHED,Toronto Blue Jays,Philadelphia Phillies,,PHI,141,143,TD Ballpark,False,day,621244.0,605452.0,6.0,9.0,[],,,,,15.0,-3.0,VISITANTE
779083,2025-02-26,FINISHED,Miami Marlins,New York Mets,MIA,NYM,146,121,Roger Dean Chevrolet Stadium,False,day,676974.0,621112.0,4.0,1.0,[],,,,,5.0,3.0,LOCAL
778939,2025-02-26,FINISHED,Kansas City Royals,Colorado Rockies,KC,COL,118,115,Surprise Stadium,False,day,608379.0,663372.0,6.0,7.0,[],,,,,13.0,-1.0,VISITANTE
778991,2025-02-26,FINISHED,San Francisco Giants,Chicago Cubs,SF,CHC,137,112,Scottsdale Stadium,False,day,663855.0,684007.0,4.0,4.0,[],,,,,8.0,0.0,VISITANTE
778835,2025-02-26,FINISHED,Cleveland Guardians,Texas Rangers,CLE,TEX,114,140,Goodyear Ballpark,False,day,668909.0,543135.0,4.0,7.0,[],,,,,11.0,-3.0,VISITANTE
778863,2025-02-26,FINISHED,Chicago White Sox,San Diego Padres,,SD,145,135,Camelback Ranch,False,day,680732.0,686701.0,1.0,3.0,[],,,,,4.0,-2.0,VISITANTE
779160,2025-02-26,FINISHED,Los Angeles Angels,Cincinnati Reds,LAA,CIN,108,113,Tempe Diablo Stadium,False,day,542881.0,666157.0,4.0,9.0,[],,,,,13.0,-5.0,VISITANTE
779023,2025-02-26,FINISHED,Seattle Mariners,Athletics,SEA,OAK,136,133,Peoria Stadium,False,day,669923.0,683155.0,5.0,8.0,[],,,,,13.0,-3.0,VISITANTE
778803,2025-02-26,FINISHED,Arizona Diamondbacks,Milwaukee Brewers,AZ,MIL,109,158,Salt River Fields at Talking Stick,False,day,669203.0,641302.0,7.0,1.0,[],,,,,8.0,6.0,LOCAL
779102,2025-02-26,FINISHED,Milwaukee Brewers,Los Angeles Dodgers,MIL,LAD,158,119,American Family Fields of Phoenix,False,day,623381.0,808967.0,3.0,9.0,[],,,,,12.0,-6.0,VISITANTE
779115,2025-02-27,FINISHED,Detroit Tigers,Boston Red Sox,DET,,116,111,Publix Field at Joker Marchant Stadium,False,day,656427.0,682990.0,5.0,6.0,[],,,,,11.0,-1.0,VISITANTE
778972,2025-02-27,FINISHED,Tampa Bay Rays,Detroit Tigers,TB,DET,139,116,Charlotte Sports Park,False,day,678024.0,666159.0,7.0,7.0,[],,,,,14.0,0.0,VISITANTE
779132,2025-02-27,FINISHED,Baltimore Orioles,Toronto Blue Jays,BAL,,110,141,Ed Smith Stadium,False,day,680570.0,687922.0,11.0,8.0,[],,,,,19.0,3.0,LOCAL
778883,2025-02-27,FINISHED,Minnesota Twins,Pittsburgh Pirates,MIN,PIT,142,134,Lee Health Sports Complex,False,day,641154.0,657571.0,1.0,12.0,[],,,,,13.0,-11.0,VISITANTE
779081,2025-02-27,FINISHED,St. Louis Cardinals,Miami Marlins,STL,MIA,138,146,Roger Dean Chevrolet Stadium,False,day,669467.0,615698.0,8.0,4.0,[],,,,,12.0,4.0,LOCAL
778914,2025-02-27,FINISHED,Philadelphia Phillies,New York Yankees,PHI,NYY,143,147,BayCare Ballpark,False,day,554430.0,607074.0,7.0,7.0,[],,,,,14.0,0.0,VISITANTE
778896,2025-02-27,FINISHED,New York Mets,Houston Astros,NYM,HOU,121,117,Clover Park,False,day,605280.0,676467.0,5.0,0.0,[],,,,,5.0,5.0,LOCAL
778759,2025-02-27,FINISHED,Chicago Cubs,Los Angeles Angels,CHC,LAA,112,108,Sloan Park,False,day,696136.0,702674.0,4.0,4.0,[],,,,,8.0,0.0,VISITANTE
778836,2025-02-27,FINISHED,Cincinnati Reds,Arizona Diamondbacks,CIN,AZ,113,109,Goodyear Ballpark,False,day,668933.0,694297.0,3.0,3.0,[],,,,,6.0,0.0,VISITANTE
779145,2025-02-27,FINISHED,Athletics,San Diego Padres,OAK,SD,133,135,Hohokam Stadium,False,day,622663.0,663362.0,6.0,4.0,[],,,,,10.0,2.0,LOCAL
778938,2025-02-27,FINISHED,Texas Rangers,Seattle Mariners,TEX,SEA,140,136,Surprise Stadium,False,day,641816.0,646242.0,8.0,0.0,[],,,,,8.0,8.0,LOCAL
778862,2025-02-27,FINISHED,Chicago White Sox,Cleveland Guardians,,CLE,145,114,Camelback Ranch,False,day,527048.0,671106.0,4.0,2.0,[],,,,,6.0,2.0,LOCAL
778804,2025-02-27,FINISHED,Colorado Rockies,Los Angeles Dodgers,COL,LAD,115,119,Salt River Fields at Talking Stick,False,day,687134.0,689017.0,2.0,0.0,[],,,,,2.0,2.0,LOCAL
779022,2025-02-27,FINISHED,Seattle Mariners,San Francisco Giants,SEA,SF,136,137,Peoria Stadium,False,day,682243.0,694738.0,4.0,6.0,[],,,,,10.0,-2.0,VISITANTE
779098,2025-02-27,FINISHED,Milwaukee Brewers,Kansas City Royals,MIL,KC,158,118,American Family Fields of Phoenix,False,day,650644.0,669441.0,12.0,5.0,[],,,,,17.0,7.0,LOCAL
778736,2025-02-27,FINISHED,Washington Nationals,Atlanta Braves,WSH,ATL,120,144,CACTI Park of the Palm Beaches,False,night,663623.0,693821.0,3.0,4.0,[],,,,,7.0,-1.0,VISITANTE
778738,2025-02-28,FINISHED,Houston Astros,St. Louis Cardinals,HOU,STL,117,138,CACTI Park of the Palm Beaches,False,day,686613.0,607200.0,3.0,2.0,[],,,,,5.0,1.0,LOCAL
779035,2025-02-28,FINISHED,Pittsburgh Pirates,Tampa Bay Rays,PIT,TB,134,139,LECOM Park,False,day,656605.0,686752.0,3.0,2.0,[],,,,,5.0,1.0,LOCAL
778879,2025-02-28,FINISHED,Minnesota Twins,Baltimore Orioles,MIN,BAL,142,110,Lee Health Sports Complex,False,day,805673.0,621107.0,10.0,13.0,[],,,,,23.0,-3.0,VISITANTE
778911,2025-02-28,FINISHED,Philadelphia Phillies,Boston Red Sox,PHI,,143,111,BayCare Ballpark,False,day,666200.0,676979.0,7.0,5.0,[],,,,,12.0,2.0,LOCAL
778962,2025-02-28,FINISHED,Toronto Blue Jays,Detroit Tigers,,DET,141,116,TD Ballpark,False,day,605135.0,681857.0,10.0,7.0,[],,,,,17.0,3.0,LOCAL
778894,2025-02-28,FINISHED,New York Mets,Washington Nationals,NYM,WSH,121,120,Clover Park,False,day,687075.0,829272.0,7.0,0.0,[],,,,,7.0,7.0,LOCAL
779080,2025-02-28,FINISHED,Miami Marlins,Atlanta Braves,MIA,ATL,146,144,Roger Dean Chevrolet Stadium,False,day,645261.0,666120.0,2.0,7.0,[],,,,,9.0,-5.0,VISITANTE
778834,2025-02-28,FINISHED,Cleveland Guardians,Colorado Rockies,CLE,COL,114,115,Goodyear Ballpark,False,day,594902.0,607536.0,3.0,1.0,[],,,,,4.0,2.0,LOCAL
779142,2025-02-28,FINISHED,Athletics,Cincinnati Reds,OAK,CIN,133,113,Hohokam Stadium,False,day,605488.0,668881.0,13.0,1.0,[],,,,,14.0,12.0,LOCAL
778937,2025-02-28,FINISHED,Texas Rangers,Chicago Cubs,TEX,CHC,140,112,Surprise Stadium,False,day,674003.0,657006.0,8.0,8.0,[],,,,,16.0,0.0,VISITANTE
778990,2025-02-28,FINISHED,San Francisco Giants,Milwaukee Brewers,SF,MIL,137,158,Scottsdale Stadium,False,day,657277.0,642547.0,9.0,2.0,[],,,,,11.0,7.0,LOCAL
778800,2025-02-28,FINISHED,Arizona Diamondbacks,Kansas City Royals,AZ,KC,109,118,Salt River Fields at Talking Stick,False,day,518876.0,663460.0,6.0,1.0,[],,,,,7.0,5.0,LOCAL
779161,2025-02-28,FINISHED,Los Angeles Angels,Chicago White Sox,LAA,,108,145,Tempe Diablo Stadium,False,day,672282.0,686563.0,3.0,2.0,[],,,,,5.0,1.0,LOCAL
779052,2025-02-28,FINISHED,New York Yankees,Toronto Blue Jays,NYY,,147,141,George M. Steinbrenner Field,False,night,543037.0,814005.0,6.0,3.0,[],,,,,9.0,3.0,LOCAL
778861,2025-02-28,FINISHED,Los Angeles Dodgers,Los Angeles Angels,LAD,LAA,119,108,Camelback Ranch,False,night,669160.0,579328.0,6.0,5.0,[],,,,,11.0,1.0,LOCAL
779017,2025-02-28,FINISHED,San Diego Padres,Seattle Mariners,SD,SEA,135,136,Peoria Stadium,False,night,804556.0,693433.0,1.0,2.0,[],,,,,3.0,-1.0,VISITANTE
779129,2025-03-01,FINISHED,Baltimore Orioles,Pittsburgh Pirates,BAL,PIT,110,134,Ed Smith Stadium,False,day,700249.0,694973.0,2.0,5.0,[],,,,,7.0,-3.0,VISITANTE
779079,2025-03-01,FINISHED,St. Louis Cardinals,Washington Nationals,STL,WSH,138,120,Roger Dean Chevrolet Stadium,False,day,571945.0,647336.0,3.0,2.0,[],,,,,5.0,1.0,LOCAL
778970,2025-03-01,FINISHED,Tampa Bay Rays,New York Mets,TB,NYM,139,121,Charlotte Sports Park,False,day,663556.0,694918.0,1.0,10.0,[],,,,,11.0,-9.0,VISITANTE
778774,2025-03-01,FINISHED,Boston Red Sox,Minnesota Twins,,MIN,111,142,JetBlue Park,False,day,656557.0,641927.0,8.0,4.0,[],,,,,12.0,4.0,LOCAL
779111,2025-03-01,FINISHED,Detroit Tigers,Philadelphia Phillies,DET,PHI,116,143,Publix Field at Joker Marchant Stadium,False,day,663554.0,605400.0,1.0,0.0,[],,,,,1.0,1.0,LOCAL
778704,2025-03-01,FINISHED,Atlanta Braves,Toronto Blue Jays,ATL,,144,141,CoolToday Park,False,day,669276.0,606930.0,1.0,1.0,[],,,,,2.0,0.0,VISITANTE
779051,2025-03-01,FINISHED,New York Yankees,Houston Astros,NYY,HOU,147,117,George M. Steinbrenner Field,False,day,693645.0,681293.0,9.0,3.0,[],,,,,12.0,6.0,LOCAL
778756,2025-03-01,FINISHED,Chicago Cubs,Cleveland Guardians,CHC,CLE,112,114,Sloan Park,False,day,607067.0,676282.0,7.0,4.0,[],,,,,11.0,3.0,LOCAL
778831,2025-03-01,FINISHED,Cincinnati Reds,San Diego Padres,CIN,SD,113,135,Goodyear Ballpark,False,day,663903.0,656302.0,7.0,3.0,[],,,,,10.0,4.0,LOCAL
778858,2025-03-01,FINISHED,Los Angeles Dodgers,San Francisco Giants,LAD,SF,119,137,Camelback Ranch,False,day,669422.0,693313.0,6.0,5.0,[],,,,,11.0,1.0,LOCAL
778801,2025-03-01,FINISHED,Arizona Diamondbacks,Colorado Rockies,AZ,COL,109,115,Salt River Fields at Talking Stick,False,day,668678.0,801403.0,8.0,4.0,[],,,,,12.0,4.0,LOCAL
779157,2025-03-01,FINISHED,Los Angeles Angels,Athletics,LAA,OAK,108,133,Tempe Diablo Stadium,False,day,543294.0,674370.0,5.0,0.0,[],,,,,5.0,5.0,LOCAL
779018,2025-03-01,FINISHED,Seattle Mariners,Chicago White Sox,SEA,,136,145,Peoria Stadium,False,day,676106.0,681343.0,9.0,18.0,[],,,,,27.0,-9.0,VISITANTE
779099,2025-03-01,FINISHED,Milwaukee Brewers,Texas Rangers,MIL,TEX,158,140,American Family Fields of Phoenix,False,day,668964.0,677958.0,9.0,4.0,[],,,,,13.0,5.0,LOCAL
778730,2025-03-01,FINISHED,Washington Nationals,Miami Marlins,WSH,MIA,120,146,CACTI Park of the Palm Beaches,False,night,669022.0,677960.0,7.0,0.0,[],,,,,7.0,7.0,LOCAL
778936,2025-03-01,FINISHED,Kansas City Royals,Chicago Cubs,KC,CHC,118,112,Surprise Stadium,False,night,666142.0,676962.0,1.0,11.0,[],,,,,12.0,-10.0,VISITANTE
778732,2025-03-02,FINISHED,Houston Astros,Washington Nationals,HOU,WSH,117,120,CACTI Park of the Palm Beaches,False,day,669854.0,592866.0,3.0,4.0,[],,,,,7.0,-1.0,VISITANTE
778769,2025-03-02,FINISHED,Boston Red Sox,New York Mets,,NYM,111,121,JetBlue Park,False,day,621111.0,621112.0,6.0,4.0,[],,,,,10.0,2.0,LOCAL
779036,2025-03-02,FINISHED,Pittsburgh Pirates,Detroit Tigers,PIT,DET,134,116,LECOM Park,False,day,683003.0,695549.0,4.0,10.0,[],,,,,14.0,-6.0,VISITANTE
778881,2025-03-02,FINISHED,Minnesota Twins,Tampa Bay Rays,MIN,TB,142,139,Lee Health Sports Complex,False,day,663978.0,669358.0,5.0,5.0,[],,,,,10.0,0.0,VISITANTE
778912,2025-03-02,FINISHED,Philadelphia Phillies,Baltimore Orioles,PHI,BAL,143,110,BayCare Ballpark,False,day,650911.0,665152.0,5.0,4.0,[],,,,,9.0,1.0,LOCAL
