game_pk,date,season,status,home_team,away_team,home_team_id,away_team_id,home_team_code,away_team_code,venue,day_night,doubleheader,home_pitcher_id,away_pitcher_id,home_score,away_score,total_runs,run_diff,HOME_WIN
413661,2015-04-05,2015,FINISHED,Chicago Cubs,St. Louis Cardinals,112,138,,,Wrigley Field,night,False,452657.0,425794.0,0.0,3.0,3.0,-3.0,0.0
413662,2015-04-06,2015,FINISHED,Oakland Athletics,Texas Rangers,133,140,,,O.co Coliseum,night,False,543243.0,451596.0,8.0,0.0,8.0,8.0,1.0
413654,2015-04-06,2015,FINISHED,Houston Astros,Cleveland Indians,117,114,,,Minute Maid Park,night,False,572971.0,446372.0,2.0,0.0,2.0,2.0,1.0
413650,2015-04-06,2015,FINISHED,Miami Marlins,Atlanta Braves,146,144,,,Marlins Park,day,False,506693.0,527054.0,1.0,2.0,3.0,-1.0,0.0
413653,2015-04-06,2015,FINISHED,Kansas City Royals,Chicago White Sox,118,145,,,Kauffman Stadium,day,False,570649.0,502188.0,10.0,1.0,11.0,9.0,1.0
413649,2015-04-06,2015,FINISHED,Seattle Mariners,Los Angeles Angels,136,108,,,Safeco Field,day,False,433587.0,450308.0,4.0,1.0,5.0,3.0,1.0
413659,2015-04-06,2015,FINISHED,Los Angeles Dodgers,San Diego Padres,119,135,,,Dodger Stadium,day,False,477132.0,448306.0,6.0,3.0,9.0,3.0,1.0
413660,2015-04-06,2015,FINISHED,Arizona Diamondbacks,San Francisco Giants,109,137,,,Chase Field,night,False,518567.0,518516.0,4.0,5.0,9.0,-1.0,0.0
413657,2015-04-06,2015,FINISHED,Washington Nationals,New York Mets,120,121,,,Nationals Park,day,False,453286.0,112526.0,1.0,3.0,4.0,-2.0,0.0
413651,2015-04-06,2015,FINISHED,Tampa Bay Rays,Baltimore Orioles,139,110,,,Tropicana Field,day,False,502042.0,501957.0,2.0,6.0,8.0,-4.0,0.0
413652,2015-04-06,2015,FINISHED,Philadelphia Phillies,Boston Red Sox,143,111,,,Citizens Bank Park,day,False,430935.0,453329.0,0.0,8.0,8.0,-8.0,0.0
413655,2015-04-06,2015,FINISHED,Milwaukee Brewers,Colorado Rockies,158,115,,,Miller Park,day,False,346798.0,452718.0,0.0,10.0,10.0,-10.0,0.0
413656,2015-04-06,2015,FINISHED,Detroit Tigers,Minnesota Twins,116,142,,,Comerica Park,day,False,456034.0,461833.0,4.0,0.0,4.0,4.0,1.0
413663,2015-04-06,2015,FINISHED,New York Yankees,Toronto Blue Jays,147,141,,,Yankee Stadium,day,False,547888.0,571800.0,1.0,6.0,7.0,-5.0,0.0
413658,2015-04-06,2015,FINISHED,Cincinnati Reds,Pittsburgh Pirates,113,134,,,Great American Ball Park,day,False,456501.0,434538.0,5.0,2.0,7.0,3.0,1.0
413668,2015-04-07,2015,FINISHED,Los Angeles Dodgers,San Diego Padres,119,135,,,Dodger Stadium,night,False,425844.0,475115.0,3.0,7.0,10.0,-4.0,0.0
413683,2015-04-07,2015,SCHEDULED,Chicago Cubs,St. Louis Cardinals,112,138,,,Wrigley Field,day,False,453562.0,458681.0,,,,,
413664,2015-04-07,2015,FINISHED,Seattle Mariners,Los Angeles Angels,136,108,,,Safeco Field,night,False,572020.0,450351.0,0.0,2.0,2.0,-2.0,0.0
413670,2015-04-07,2015,FINISHED,Oakland Athletics,Texas Rangers,133,140,,,O.co Coliseum,night,False,534910.0,407890.0,1.0,3.0,4.0,-2.0,0.0
413669,2015-04-07,2015,FINISHED,Arizona Diamondbacks,San Francisco Giants,109,137,,,Chase Field,night,False,523989.0,285064.0,7.0,6.0,13.0,1.0,1.0
413666,2015-04-07,2015,FINISHED,Tampa Bay Rays,Baltimore Orioles,139,110,,,Tropicana Field,night,False,501992.0,612672.0,5.0,6.0,11.0,-1.0,0.0
413667,2015-04-07,2015,FINISHED,Milwaukee Brewers,Colorado Rockies,158,115,,,Miller Park,night,False,490063.0,543475.0,2.0,5.0,7.0,-3.0,0.0
413665,2015-04-07,2015,FINISHED,Miami Marlins,Atlanta Braves,146,144,,,Marlins Park,night,False,502009.0,622072.0,2.0,12.0,14.0,-10.0,0.0
413677,2015-04-08,2015,FINISHED,Milwaukee Brewers,Colorado Rockies,158,115,,,Miller Park,night,False,503449.0,572750.0,4.0,5.0,9.0,-1.0,0.0
413674,2015-04-08,2015,FINISHED,Philadelphia Phillies,Boston Red Sox,143,111,,,Citizens Bank Park,night,False,421685.0,519144.0,4.0,2.0,6.0,2.0,1.0
413675,2015-04-08,2015,FINISHED,Kansas City Royals,Chicago White Sox,118,145,,,Kauffman Stadium,night,False,518633.0,500779.0,7.0,5.0,12.0,2.0,1.0
413671,2015-04-08,2015,FINISHED,Seattle Mariners,Los Angeles Angels,136,108,,,Safeco Field,night,False,547874.0,533167.0,3.0,5.0,8.0,-2.0,0.0
413681,2015-04-08,2015,FINISHED,Los Angeles Dodgers,San Diego Padres,119,135,,,Dodger Stadium,night,False,435221.0,488768.0,7.0,4.0,11.0,3.0,1.0
413682,2015-04-08,2015,FINISHED,Arizona Diamondbacks,San Francisco Giants,109,137,,,Chase Field,night,False,476451.0,518790.0,2.0,5.0,7.0,-3.0,0.0
413676,2015-04-08,2015,FINISHED,Houston Astros,Cleveland Indians,117,114,,,Minute Maid Park,night,False,444857.0,471911.0,0.0,2.0,2.0,-2.0,0.0
413693,2015-04-08,2015,FINISHED,Chicago Cubs,St. Louis Cardinals,112,138,,,Wrigley Field,day,False,453562.0,458681.0,2.0,0.0,2.0,2.0,1.0
413673,2015-04-08,2015,FINISHED,Tampa Bay Rays,Baltimore Orioles,139,110,,,Tropicana Field,night,False,543606.0,456068.0,2.0,0.0,2.0,2.0,1.0
413685,2015-04-08,2015,FINISHED,New York Yankees,Toronto Blue Jays,147,141,,,Yankee Stadium,night,False,501381.0,285079.0,4.0,3.0,7.0,1.0,1.0
413679,2015-04-08,2015,FINISHED,Washington Nationals,New York Mets,120,121,,,Nationals Park,night,False,519455.0,594798.0,2.0,1.0,3.0,1.0,1.0
413678,2015-04-08,2015,FINISHED,Detroit Tigers,Minnesota Twins,116,142,,,Comerica Park,day,False,434671.0,445060.0,11.0,0.0,11.0,11.0,1.0
413672,2015-04-08,2015,FINISHED,Miami Marlins,Atlanta Braves,146,144,,,Marlins Park,night,False,543408.0,571946.0,0.0,2.0,2.0,-2.0,0.0
413680,2015-04-08,2015,FINISHED,Cincinnati Reds,Pittsburgh Pirates,113,134,,,Great American Ball Park,night,False,502190.0,543037.0,5.0,4.0,9.0,1.0,1.0
413684,2015-04-08,2015,FINISHED,Oakland Athletics,Texas Rangers,133,140,,,O.co Coliseum,night,False,431148.0,446321.0,10.0,0.0,10.0,10.0,1.0
413694,2015-04-09,2015,FINISHED,Oakland Athletics,Texas Rangers,133,140,,,O.co Coliseum,day,False,608665.0,607259.0,1.0,10.0,11.0,-9.0,0.0
413695,2015-04-09,2015,FINISHED,New York Yankees,Toronto Blue Jays,147,141,,,Yankee Stadium,night,False,282332.0,596057.0,3.0,6.0,9.0,-3.0,0.0
413686,2015-04-09,2015,FINISHED,Philadelphia Phillies,Boston Red Sox,143,111,,,Citizens Bank Park,night,False,571527.0,475416.0,2.0,6.0,8.0,-4.0,0.0
413692,2015-04-09,2015,FINISHED,San Diego Padres,San Francisco Giants,135,137,,,Petco Park,day,False,453178.0,218596.0,0.0,1.0,1.0,-1.0,0.0
413687,2015-04-09,2015,FINISHED,Kansas City Royals,Chicago White Sox,118,145,,,Kauffman Stadium,day,False,450172.0,433579.0,4.0,1.0,5.0,3.0,1.0
413690,2015-04-09,2015,FINISHED,Washington Nationals,New York Mets,120,121,,,Nationals Park,day,False,544931.0,518774.0,3.0,6.0,9.0,-3.0,0.0
413691,2015-04-09,2015,FINISHED,Cincinnati Reds,Pittsburgh Pirates,113,134,,,Great American Ball Park,day,False,543101.0,150359.0,3.0,2.0,5.0,1.0,1.0
413688,2015-04-09,2015,FINISHED,Houston Astros,Cleveland Indians,117,114,,,Minute Maid Park,day,False,592879.0,545333.0,1.0,5.0,6.0,-4.0,0.0
413689,2015-04-09,2015,FINISHED,Detroit Tigers,Minnesota Twins,116,142,,,Comerica Park,day,False,572888.0,502043.0,7.0,1.0,8.0,6.0,1.0
413704,2015-04-10,2015,FINISHED,Milwaukee Brewers,Pittsburgh Pirates,158,134,,,Miller Park,night,False,571666.0,502046.0,2.0,6.0,8.0,-4.0,0.0
413703,2015-04-10,2015,FINISHED,Atlanta Braves,New York Mets,144,121,,,Turner Field,night,False,445590.0,477003.0,5.0,3.0,8.0,2.0,1.0
413699,2015-04-10,2015,FINISHED,Texas Rangers,Houston Astros,140,117,,,Globe Life Park in Arlington,day,False,502706.0,543521.0,1.0,5.0,6.0,-4.0,0.0
413705,2015-04-10,2015,FINISHED,Oakland Athletics,Seattle Mariners,133,136,,,O.co Coliseum,night,False,519141.0,592836.0,12.0,0.0,12.0,12.0,1.0
413700,2015-04-10,2015,FINISHED,Los Angeles Angels,Kansas City Royals,108,118,,,Angel Stadium of Anaheim,night,False,502327.0,450306.0,2.0,4.0,6.0,-2.0,0.0
413701,2015-04-10,2015,FINISHED,Arizona Diamondbacks,Los Angeles Dodgers,109,119,,,Chase Field,night,False,502624.0,474463.0,4.0,3.0,7.0,1.0,1.0
413708,2015-04-10,2015,FINISHED,Miami Marlins,Tampa Bay Rays,146,139,,,Marlins Park,night,False,429717.0,544993.0,10.0,9.0,19.0,1.0,1.0
413709,2015-04-10,2015,FINISHED,Baltimore Orioles,Toronto Blue Jays,110,141,,,Oriole Park at Camden Yards,day,False,502032.0,279824.0,5.0,12.0,17.0,-7.0,0.0
413696,2015-04-10,2015,FINISHED,New York Yankees,Boston Red Sox,147,111,,,Yankee Stadium,night,False,543135.0,489119.0,5.0,6.0,11.0,-1.0,0.0
413702,2015-04-10,2015,FINISHED,Chicago White Sox,Minnesota Twins,145,142,,,U.S. Cellular Field,day,False,456051.0,543548.0,0.0,6.0,6.0,-6.0,0.0
413698,2015-04-10,2015,FINISHED,Cleveland Indians,Detroit Tigers,114,116,,,Progressive Field,day,False,502083.0,430580.0,4.0,8.0,12.0,-4.0,0.0
413697,2015-04-10,2015,FINISHED,Colorado Rockies,Chicago Cubs,115,112,,,Coors Field,day,False,554431.0,475243.0,5.0,1.0,6.0,4.0,1.0
413707,2015-04-10,2015,FINISHED,Cincinnati Reds,St. Louis Cardinals,113,138,,,Great American Ball Park,night,False,150302.0,407793.0,5.0,4.0,9.0,1.0,1.0
413706,2015-04-10,2015,FINISHED,San Diego Padres,San Francisco Giants,135,137,,,Petco Park,night,False,453344.0,453311.0,1.0,0.0,1.0,1.0,1.0
413710,2015-04-10,2015,FINISHED,Philadelphia Phillies,Washington Nationals,143,120,,,Citizens Bank Park,night,False,425532.0,461829.0,4.0,1.0,5.0,3.0,1.0
413721,2015-04-11,2015,FINISHED,San Diego Padres,San Francisco Giants,135,137,,,Petco Park,night,False,448306.0,518516.0,10.0,2.0,12.0,8.0,1.0
413716,2015-04-11,2015,FINISHED,Arizona Diamondbacks,Los Angeles Dodgers,109,119,,,Chase Field,night,False,605151.0,477132.0,6.0,0.0,6.0,6.0,1.0
413712,2015-04-11,2015,FINISHED,Colorado Rockies,Chicago Cubs,115,112,,,Coors Field,night,False,452718.0,434628.0,5.0,9.0,14.0,-4.0,0.0
413714,2015-04-11,2015,FINISHED,Texas Rangers,Houston Astros,140,117,,,Globe Life Park in Arlington,night,False,451596.0,433584.0,6.0,2.0,8.0,4.0,1.0
413719,2015-04-11,2015,FINISHED,Milwaukee Brewers,Pittsburgh Pirates,158,134,,,Miller Park,night,False,519076.0,474699.0,6.0,0.0,6.0,6.0,1.0
413718,2015-04-11,2015,FINISHED,Atlanta Braves,New York Mets,144,121,,,Turner Field,night,False,527054.0,518716.0,5.0,3.0,8.0,2.0,1.0
413724,2015-04-11,2015,FINISHED,Baltimore Orioles,Toronto Blue Jays,110,141,,,Oriole Park at Camden Yards,night,False,434622.0,592717.0,7.0,1.0,8.0,6.0,1.0
413725,2015-04-11,2015,FINISHED,Philadelphia Phillies,Washington Nationals,143,120,,,Citizens Bank Park,night,False,430935.0,450729.0,3.0,2.0,5.0,1.0,1.0
413723,2015-04-11,2015,FINISHED,Miami Marlins,Tampa Bay Rays,146,139,,,Marlins Park,day,False,543054.0,502042.0,0.0,2.0,2.0,-2.0,0.0
413713,2015-04-11,2015,FINISHED,Cleveland Indians,Detroit Tigers,114,116,,,Progressive Field,day,False,446372.0,456034.0,6.0,9.0,15.0,-3.0,0.0
413720,2015-04-11,2015,FINISHED,Oakland Athletics,Seattle Mariners,133,136,,,O.co Coliseum,day,False,543243.0,457918.0,4.0,5.0,9.0,-1.0,0.0
413717,2015-04-11,2015,FINISHED,Chicago White Sox,Minnesota Twins,145,142,,,U.S. Cellular Field,day,False,502188.0,460059.0,5.0,4.0,9.0,1.0,1.0
413722,2015-04-11,2015,FINISHED,Cincinnati Reds,St. Louis Cardinals,113,138,,,Great American Ball Park,day,False,456501.0,608379.0,1.0,4.0,5.0,-3.0,0.0
413711,2015-04-11,2015,FINISHED,New York Yankees,Boston Red Sox,147,111,,,Yankee Stadium,day,False,476589.0,523260.0,4.0,8.0,12.0,-4.0,0.0
413715,2015-04-11,2015,FINISHED,Los Angeles Angels,Kansas City Royals,108,118,,,Angel Stadium of Anaheim,night,False,450308.0,425386.0,4.0,6.0,10.0,-2.0,0.0
413732,2015-04-12,2015,FINISHED,Chicago White Sox,Minnesota Twins,145,142,,,U.S. Cellular Field,day,False,519242.0,461833.0,6.0,2.0,8.0,4.0,1.0
413726,2015-04-12,2015,FINISHED,New York Yankees,Boston Red Sox,147,111,,,Yankee Stadium,night,False,547888.0,453329.0,14.0,4.0,18.0,10.0,1.0
413736,2015-04-12,2015,FINISHED,San Diego Padres,San Francisco Giants,135,137,,,Petco Park,day,False,475115.0,408241.0,6.0,4.0,10.0,2.0,1.0
413731,2015-04-12,2015,FINISHED,Arizona Diamondbacks,Los Angeles Dodgers,109,119,,,Chase Field,day,False,518567.0,425844.0,4.0,7.0,11.0,-3.0,0.0
413727,2015-04-12,2015,FINISHED,Colorado Rockies,Chicago Cubs,115,112,,,Coors Field,day,False,543475.0,543294.0,5.0,6.0,11.0,-1.0,0.0
413735,2015-04-12,2015,FINISHED,Oakland Athletics,Seattle Mariners,133,136,,,O.co Coliseum,day,False,534910.0,433587.0,7.0,8.0,15.0,-1.0,0.0
413730,2015-04-12,2015,FINISHED,Los Angeles Angels,Kansas City Royals,108,118,,,Angel Stadium of Anaheim,day,False,450351.0,570649.0,2.0,9.0,11.0,-7.0,0.0
413733,2015-04-12,2015,FINISHED,Atlanta Braves,New York Mets,144,121,,,Turner Field,day,False,622072.0,112526.0,3.0,4.0,7.0,-1.0,0.0
413740,2015-04-12,2015,FINISHED,Philadelphia Phillies,Washington Nationals,143,120,,,Citizens Bank Park,day,False,457711.0,453286.0,3.0,4.0,7.0,-1.0,0.0
413739,2015-04-12,2015,FINISHED,Baltimore Orioles,Toronto Blue Jays,110,141,,,Oriole Park at Camden Yards,day,False,501957.0,571800.0,7.0,10.0,17.0,-3.0,0.0
413738,2015-04-12,2015,FINISHED,Miami Marlins,Tampa Bay Rays,146,139,,,Marlins Park,day,False,506693.0,501992.0,5.0,8.0,13.0,-3.0,0.0
413737,2015-04-12,2015,FINISHED,Cincinnati Reds,St. Louis Cardinals,113,138,,,Great American Ball Park,day,False,628452.0,593372.0,5.0,7.0,12.0,-2.0,0.0
413728,2015-04-12,2015,FINISHED,Cleveland Indians,Detroit Tigers,114,116,,,Progressive Field,day,False,543334.0,543456.0,5.0,8.0,13.0,-3.0,0.0
413734,2015-04-12,2015,FINISHED,Milwaukee Brewers,Pittsburgh Pirates,158,134,,,Miller Park,day,False,346798.0,594987.0,2.0,10.0,12.0,-8.0,0.0
413729,2015-04-12,2015,FINISHED,Texas Rangers,Houston Astros,140,117,,,Globe Life Park in Arlington,day,False,407890.0,572971.0,4.0,6.0,10.0,-2.0,0.0
413741,2015-04-13,2015,FINISHED,Texas Rangers,Los Angeles Angels,140,108,,,Globe Life Park in Arlington,night,False,446321.0,533167.0,3.0,6.0,9.0,-3.0,0.0
413743,2015-04-13,2015,FINISHED,Chicago Cubs,Cincinnati Reds,112,113,,,Wrigley Field,night,False,452657.0,502190.0,7.0,6.0,13.0,1.0,1.0
413752,2015-04-13,2015,FINISHED,Los Angeles Dodgers,Seattle Mariners,119,136,,,Dodger Stadium,night,False,435221.0,572020.0,6.0,5.0,11.0,1.0,1.0
413742,2015-04-13,2015,FINISHED,San Diego Padres,Arizona Diamondbacks,135,109,,,Petco Park,night,False,488768.0,523989.0,4.0,8.0,12.0,-4.0,0.0
413750,2015-04-13,2015,FINISHED,Houston Astros,Oakland Athletics,117,133,,,Minute Maid Park,night,False,444857.0,431148.0,1.0,8.0,9.0,-7.0,0.0
413753,2015-04-13,2015,FINISHED,Toronto Blue Jays,Tampa Bay Rays,141,139,,,Rogers Centre,night,False,285079.0,543606.0,1.0,2.0,3.0,-1.0,0.0
413747,2015-04-13,2015,FINISHED,Atlanta Braves,Miami Marlins,144,146,,,Turner Field,night,False,571946.0,502009.0,3.0,2.0,5.0,1.0,1.0
413744,2015-04-13,2015,FINISHED,San Francisco Giants,Colorado Rockies,137,115,,,AT&T Park,day,False,518790.0,572750.0,0.0,2.0,2.0,-2.0,0.0
413749,2015-04-13,2015,FINISHED,Baltimore Orioles,New York Yankees,110,147,,,Oriole Park at Camden Yards,night,False,612672.0,501381.0,5.0,6.0,11.0,-1.0,0.0
413746,2015-04-13,2015,FINISHED,Minnesota Twins,Kansas City Royals,142,118,,,Target Field,day,False,543507.0,518633.0,3.0,12.0,15.0,-9.0,0.0
413754,2015-04-13,2015,FINISHED,Boston Red Sox,Washington Nationals,111,120,,,Fenway Park,day,False,519144.0,519455.0,9.0,4.0,13.0,5.0,1.0
413745,2015-04-13,2015,FINISHED,Pittsburgh Pirates,Detroit Tigers,134,116,,,PNC Park,day,False,543037.0,434671.0,5.0,4.0,9.0,1.0,1.0
413751,2015-04-13,2015,FINISHED,New York Mets,Philadelphia Phillies,121,143,,,Citi Field,day,False,594798.0,421685.0,2.0,0.0,2.0,2.0,1.0
413748,2015-04-13,2015,FINISHED,St. Louis Cardinals,Milwaukee Brewers,138,158,,,Busch Stadium,day,False,425794.0,490063.0,4.0,5.0,9.0,-1.0,0.0
413759,2015-04-14,2015,FINISHED,San Francisco Giants,Colorado Rockies,137,115,,,AT&T Park,night,False,218596.0,548357.0,1.0,4.0,5.0,-3.0,0.0
413765,2015-04-14,2015,FINISHED,Los Angeles Dodgers,Seattle Mariners,119,136,,,Dodger Stadium,night,False,453307.0,547874.0,6.0,5.0,11.0,1.0,1.0
413756,2015-04-14,2015,FINISHED,San Diego Padres,Arizona Diamondbacks,135,109,,,Petco Park,night,False,628333.0,476451.0,5.0,1.0,6.0,4.0,1.0
413763,2015-04-14,2015,FINISHED,Houston Astros,Oakland Athletics,117,133,,,Minute Maid Park,night,False,502748.0,608665.0,0.0,4.0,4.0,-4.0,0.0
413755,2015-04-14,2015,FINISHED,Texas Rangers,Los Angeles Angels,140,108,,,Globe Life Park in Arlington,night,False,607259.0,607968.0,8.0,2.0,10.0,6.0,1.0
413758,2015-04-14,2015,FINISHED,Chicago Cubs,Cincinnati Reds,112,113,,,Wrigley Field,night,False,453562.0,543101.0,2.0,3.0,5.0,-1.0,0.0
413761,2015-04-14,2015,FINISHED,Atlanta Braves,Miami Marlins,144,146,,,Turner Field,night,False,502239.0,543408.0,2.0,8.0,10.0,-6.0,0.0
413757,2015-04-14,2015,FINISHED,Cleveland Indians,Chicago White Sox,114,145,,,Progressive Field,night,False,471911.0,500779.0,1.0,4.0,5.0,-3.0,0.0
413764,2015-04-14,2015,FINISHED,New York Mets,Philadelphia Phillies,121,143,,,Citi Field,night,False,518774.0,571527.0,6.0,5.0,11.0,1.0,1.0
413766,2015-04-14,2015,FINISHED,Toronto Blue Jays,Tampa Bay Rays,141,139,,,Rogers Centre,night,False,596057.0,542882.0,2.0,3.0,5.0,-1.0,0.0
413762,2015-04-14,2015,FINISHED,Baltimore Orioles,New York Yankees,110,147,,,Oriole Park at Camden Yards,night,False,456068.0,282332.0,4.0,3.0,7.0,1.0,1.0
413760,2015-04-14,2015,FINISHED,Pittsburgh Pirates,Detroit Tigers,134,116,,,PNC Park,night,False,150359.0,572888.0,0.0,2.0,2.0,-2.0,0.0
413767,2015-04-14,2015,FINISHED,Boston Red Sox,Washington Nationals,111,120,,,Fenway Park,night,False,475416.0,544931.0,8.0,7.0,15.0,1.0,1.0
413768,2015-04-15,2015,FINISHED,Texas Rangers,Los Angeles Angels,140,108,,,Globe Life Park in Arlington,day,False,519168.0,502327.0,2.0,10.0,12.0,-8.0,0.0
413772,2015-04-15,2015,FINISHED,San Francisco Giants,Colorado Rockies,137,115,,,AT&T Park,night,False,453311.0,554431.0,2.0,4.0,6.0,-2.0,0.0
413780,2015-04-15,2015,FINISHED,Los Angeles Dodgers,Seattle Mariners,119,136,,,Dodger Stadium,night,False,474463.0,592836.0,5.0,2.0,7.0,3.0,1.0
413769,2015-04-15,2015,FINISHED,San Diego Padres,Arizona Diamondbacks,135,109,,,Petco Park,night,False,453344.0,502624.0,3.0,2.0,5.0,1.0,1.0
413774,2015-04-15,2015,FINISHED,Minnesota Twins,Kansas City Royals,142,118,,,Target Field,night,False,502043.0,450172.0,3.0,1.0,4.0,2.0,1.0
413778,2015-04-15,2015,FINISHED,Houston Astros,Oakland Athletics,117,133,,,Minute Maid Park,night,False,543521.0,519141.0,6.0,1.0,7.0,5.0,1.0
413771,2015-04-15,2015,FINISHED,Chicago Cubs,Cincinnati Reds,112,113,,,Wrigley Field,night,False,475243.0,150302.0,5.0,0.0,5.0,5.0,1.0
413782,2015-04-15,2015,FINISHED,Boston Red Sox,Washington Nationals,111,120,,,Fenway Park,day,False,489119.0,461829.0,5.0,10.0,15.0,-5.0,0.0
413781,2015-04-15,2015,FINISHED,Toronto Blue Jays,Tampa Bay Rays,141,139,,,Rogers Centre,night,False,279824.0,541640.0,12.0,7.0,19.0,5.0,1.0
413777,2015-04-15,2015,FINISHED,Baltimore Orioles,New York Yankees,110,147,,,Oriole Park at Camden Yards,night,False,502032.0,543135.0,7.0,5.0,12.0,2.0,1.0
413773,2015-04-15,2015,FINISHED,Pittsburgh Pirates,Detroit Tigers,134,116,,,PNC Park,night,False,434538.0,430580.0,0.0,1.0,1.0,-1.0,0.0
413775,2015-04-15,2015,FINISHED,Atlanta Braves,Miami Marlins,144,146,,,Turner Field,day,False,445590.0,429717.0,2.0,6.0,8.0,-4.0,0.0
413770,2015-04-15,2015,FINISHED,Cleveland Indians,Chicago White Sox,114,145,,,Progressive Field,day,False,545333.0,433579.0,4.0,2.0,6.0,2.0,1.0
413779,2015-04-15,2015,FINISHED,New York Mets,Philadelphia Phillies,121,143,,,Citi Field,night,False,477003.0,425532.0,6.0,1.0,7.0,5.0,1.0
413776,2015-04-15,2015,FINISHED,St. Louis Cardinals,Milwaukee Brewers,138,158,,,Busch Stadium,night,False,458681.0,503449.0,4.0,2.0,6.0,2.0,1.0
413785,2015-04-16,2015,FINISHED,New York Mets,Miami Marlins,121,146,,,Citi Field,night,False,518716.0,543054.0,7.0,5.0,12.0,2.0,1.0
413783,2015-04-16,2015,FINISHED,San Francisco Giants,Arizona Diamondbacks,137,109,,,AT&T Park,night,False,518516.0,605151.0,6.0,7.0,13.0,-1.0,0.0
413788,2015-04-16,2015,FINISHED,Toronto Blue Jays,Tampa Bay Rays,141,139,,,Rogers Centre,night,False,592717.0,502042.0,2.0,4.0,6.0,-2.0,0.0
413787,2015-04-16,2015,FINISHED,Washington Nationals,Philadelphia Phillies,120,143,,,Nationals Park,night,False,450729.0,430935.0,5.0,2.0,7.0,3.0,1.0
413786,2015-04-16,2015,FINISHED,St. Louis Cardinals,Milwaukee Brewers,138,158,,,Busch Stadium,day,False,407793.0,571666.0,4.0,0.0,4.0,4.0,1.0
413784,2015-04-16,2015,FINISHED,Minnesota Twins,Kansas City Royals,142,118,,,Target Field,day,False,543548.0,450306.0,8.0,5.0,13.0,3.0,1.0
413790,2015-04-17,2015,FINISHED,San Francisco Giants,Arizona Diamondbacks,137,109,,,AT&T Park,night,False,408241.0,518567.0,0.0,9.0,9.0,-9.0,0.0
413789,2015-04-17,2015,FINISHED,Houston Astros,Los Angeles Angels,117,108,,,Minute Maid Park,night,False,433584.0,450308.0,3.0,6.0,9.0,-3.0,0.0
413803,2015-04-17,2015,FINISHED,Seattle Mariners,Texas Rangers,136,140,,,Safeco Field,night,False,457918.0,451596.0,1.0,3.0,4.0,-2.0,0.0
413796,2015-04-17,2015,FINISHED,Los Angeles Dodgers,Colorado Rockies,119,115,,,Dodger Stadium,night,False,477132.0,452718.0,7.0,3.0,10.0,4.0,1.0
413794,2015-04-17,2015,FINISHED,St. Louis Cardinals,Cincinnati Reds,138,113,,,Busch Stadium,night,False,608379.0,456501.0,6.0,1.0,7.0,5.0,1.0
413799,2015-04-17,2015,FINISHED,Tampa Bay Rays,New York Yankees,139,147,,,Tropicana Field,night,False,501992.0,476589.0,4.0,5.0,9.0,-1.0,0.0
413791,2015-04-17,2015,FINISHED,Toronto Blue Jays,Atlanta Braves,141,144,,,Rogers Centre,night,False,571800.0,527054.0,7.0,8.0,15.0,-1.0,0.0
413795,2015-04-17,2015,FINISHED,Minnesota Twins,Cleveland Indians,142,114,,,Target Field,night,False,460059.0,446372.0,3.0,2.0,5.0,1.0,1.0
413797,2015-04-17,2015,FINISHED,New York Mets,Miami Marlins,121,146,,,Citi Field,night,False,112526.0,475479.0,4.0,1.0,5.0,3.0,1.0
413798,2015-04-17,2015,FINISHED,Pittsburgh Pirates,Milwaukee Brewers,134,158,,,PNC Park,night,False,474699.0,519076.0,6.0,3.0,9.0,3.0,1.0
413801,2015-04-17,2015,FINISHED,Washington Nationals,Philadelphia Phillies,120,143,,,Nationals Park,night,False,453286.0,457711.0,7.0,2.0,9.0,5.0,1.0
413802,2015-04-17,2015,FINISHED,Chicago Cubs,San Diego Padres,112,135,,,Wrigley Field,day,False,434628.0,448306.0,4.0,5.0,9.0,-1.0,0.0
413793,2015-04-17,2015,FINISHED,Detroit Tigers,Chicago White Sox,116,145,,,Comerica Park,day,False,456034.0,502188.0,2.0,1.0,3.0,1.0,1.0
413792,2015-04-17,2015,FINISHED,Boston Red Sox,Baltimore Orioles,111,110,,,Fenway Park,night,False,523260.0,434622.0,3.0,2.0,5.0,1.0,1.0
413800,2015-04-17,2015,FINISHED,Kansas City Royals,Oakland Athletics,118,133,,,Kauffman Stadium,night,False,425386.0,543243.0,6.0,4.0,10.0,2.0,1.0
413818,2015-04-18,2015,FINISHED,Seattle Mariners,Texas Rangers,136,140,,,Safeco Field,night,False,433587.0,407890.0,3.0,1.0,4.0,2.0,1.0
413811,2015-04-18,2015,FINISHED,Los Angeles Dodgers,Colorado Rockies,119,115,,,Dodger Stadium,night,False,425844.0,543475.0,6.0,3.0,9.0,3.0,1.0
413805,2015-04-18,2015,FINISHED,San Francisco Giants,Arizona Diamondbacks,137,109,,,AT&T Park,night,False,518790.0,523989.0,4.0,1.0,5.0,3.0,1.0
413814,2015-04-18,2015,FINISHED,Tampa Bay Rays,New York Yankees,139,147,,,Tropicana Field,night,False,543606.0,547888.0,0.0,9.0,9.0,-9.0,0.0
413812,2015-04-18,2015,FINISHED,New York Mets,Miami Marlins,121,146,,,Citi Field,night,False,594798.0,502009.0,5.0,4.0,9.0,1.0,1.0
413815,2015-04-18,2015,FINISHED,Kansas City Royals,Oakland Athletics,118,133,,,Kauffman Stadium,night,False,570649.0,534910.0,0.0,5.0,5.0,-5.0,0.0
