game_pk,date,status,home_team,away_team,home_team_code,away_team_code,home_team_id,away_team_id,venue,doubleheader,day_night,home_pitcher_id,away_pitcher_id,home_runs,away_runs,innings,home_hits,away_hits,home_errors,away_errors,total_runs
778897,2025-02-23,FINISHED,New York Mets,Miami Marlins,,,121,146,Clover Park,False,day,668820.0,645261.0,1.0,1.0,[],,,,,2.0
778842,2025-02-23,FINISHED,Cleveland Guardians,Los Angeles Angels,,,114,108,Goodyear Ballpark,False,day,594902.0,672282.0,14.0,2.0,[],,,,,16.0
779143,2025-02-23,FINISHED,Athletics,Colorado Rockies,,,133,115,Hohokam Stadium,False,day,605488.0,663765.0,4.0,0.0,[],,,,,4.0
778864,2025-02-23,FINISHED,Los Angeles Dodgers,San Diego Padres,,,119,135,Camelback Ranch,False,day,669160.0,804556.0,8.0,3.0,[],,,,,11.0
778993,2025-02-23,FINISHED,San Francisco Giants,Cincinnati Reds,,,137,113,Scottsdale Stadium,False,day,657277.0,607259.0,5.0,2.0,[],,,,,7.0
778755,2025-02-23,FINISHED,Chicago Cubs,Texas Rangers,,,112,140,Sloan Park,False,day,607067.0,674003.0,6.0,5.0,[],,,,,11.0
778941,2025-02-23,FINISHED,Kansas City Royals,Chicago White Sox,,,118,145,Surprise Stadium,False,day,663460.0,656457.0,4.0,3.0,[],,,,,7.0
779020,2025-02-23,FINISHED,Seattle Mariners,Arizona Diamondbacks,,,136,109,Peoria Stadium,False,day,676106.0,674072.0,11.0,5.0,[],,,,,16.0
778807,2025-02-23,FINISHED,Colorado Rockies,Milwaukee Brewers,,,115,158,Salt River Fields at Talking Stick,False,day,607536.0,676879.0,6.0,1.0,[],,,,,7.0
779082,2025-02-24,FINISHED,St. Louis Cardinals,New York Mets,,,138,121,Roger Dean Chevrolet Stadium,False,day,571927.0,694918.0,7.0,4.0,[],,,,,11.0
778837,2025-02-24,FINISHED,Cincinnati Reds,Los Angeles Dodgers,,,113,119,Goodyear Ballpark,False,day,663903.0,607192.0,8.0,1.0,[],,,,,9.0
778943,2025-02-24,FINISHED,Kansas City Royals,Athletics,,,118,133,Surprise Stadium,False,day,666142.0,674370.0,1.0,1.0,[],,,,,2.0
778994,2025-02-24,FINISHED,San Francisco Giants,Colorado Rockies,,,137,115,Scottsdale Stadium,False,day,434378.0,801403.0,2.0,2.0,[],,,,,4.0
778865,2025-02-24,FINISHED,Chicago White Sox,Texas Rangers,,,145,140,Camelback Ranch,False,day,681343.0,592351.0,3.0,11.0,[],,,,,14.0
778806,2025-02-24,FINISHED,Arizona Diamondbacks,Cleveland Guardians,,,109,114,Salt River Fields at Talking Stick,False,day,668678.0,676282.0,4.0,3.0,[],,,,,7.0
779019,2025-02-24,FINISHED,San Diego Padres,Chicago Cubs,,,135,112,Peoria Stadium,False,day,681190.0,571510.0,5.0,10.0,[],,,,,15.0
779159,2025-02-24,FINISHED,Los Angeles Angels,San Francisco Giants,,,108,137,Tempe Diablo Stadium,False,day,543294.0,696131.0,7.0,4.0,[],,,,,11.0
779104,2025-02-24,FINISHED,Milwaukee Brewers,Seattle Mariners,,,158,136,American Family Fields of Phoenix,False,day,694477.0,669302.0,8.0,12.0,[],,,,,20.0
779114,2025-02-24,SCHEDULED,Detroit Tigers,Toronto Blue Jays,,,116,141,Publix Field at Joker Marchant Stadium,False,day,672456.0,670102.0,,,[],,,,,0.0
778978,2025-02-24,SCHEDULED,Tampa Bay Rays,Minnesota Twins,,,139,142,Charlotte Sports Park,False,day,641793.0,663978.0,,,[],,,,,0.0
778913,2025-02-24,SCHEDULED,Philadelphia Phillies,Pittsburgh Pirates,,,143,134,BayCare Ballpark,False,day,650911.0,694973.0,,,[],,,,,0.0
778737,2025-02-24,SCHEDULED,Houston Astros,Miami Marlins,,,117,146,CACTI Park of the Palm Beaches,False,day,669854.0,677960.0,,,[],,,,,0.0
779134,2025-02-24,SCHEDULED,Baltimore Orioles,Atlanta Braves,,,110,144,Ed Smith Stadium,False,day,665152.0,625643.0,,,[],,,,,0.0
778771,2025-02-24,SCHEDULED,Boston Red Sox,New York Yankees,,,111,147,JetBlue Park,False,day,656557.0,471911.0,,,[],,,,,0.0
779130,2025-02-25,FINISHED,Baltimore Orioles,Detroit Tigers,,,110,116,Ed Smith Stadium,False,day,450203.0,695549.0,8.0,7.0,[],,,,,15.0
778739,2025-02-25,FINISHED,Houston Astros,New York Mets,,,117,121,CACTI Park of the Palm Beaches,False,day,669854.0,681810.0,8.0,5.0,[],,,,,13.0
778975,2025-02-25,FINISHED,Tampa Bay Rays,Philadelphia Phillies,,,139,143,Charlotte Sports Park,False,day,671737.0,650911.0,4.0,5.0,[],,,,,9.0
778703,2025-02-25,FINISHED,Atlanta Braves,Boston Red Sox,,,144,111,CoolToday Park,False,day,625643.0,656794.0,6.0,1.0,[],,,,,7.0
779038,2025-02-25,FINISHED,Pittsburgh Pirates,Atlanta Braves,,,134,144,LECOM Park,False,day,683003.0,680885.0,1.0,2.0,[],,,,,3.0
778882,2025-02-25,FINISHED,Minnesota Twins,New York Yankees,,,142,147,Lee Health Sports Complex,False,day,680573.0,471911.0,5.0,4.0,[],,,,,9.0
778958,2025-02-25,FINISHED,Toronto Blue Jays,St. Louis Cardinals,,,141,138,TD Ballpark,False,day,453286.0,687273.0,3.0,2.0,[],,,,,5.0
779084,2025-02-25,FINISHED,Miami Marlins,Washington Nationals,,,146,120,Roger Dean Chevrolet Stadium,False,day,665795.0,592866.0,7.0,14.0,[],,,,,21.0
778758,2025-02-25,FINISHED,Chicago Cubs,Arizona Diamondbacks,,,112,109,Sloan Park,False,day,592791.0,573009.0,4.0,2.0,[],,,,,6.0
778866,2025-02-25,FINISHED,Los Angeles Dodgers,Seattle Mariners,,,119,136,Camelback Ranch,False,day,605483.0,622491.0,5.0,11.0,[],,,,,16.0
779144,2025-02-25,FINISHED,Athletics,San Francisco Giants,,,133,137,Hohokam Stadium,False,day,676664.0,592662.0,7.0,5.0,[],,,,,12.0
778942,2025-02-25,FINISHED,Texas Rangers,Kansas City Royals,,,140,118,Surprise Stadium,False,day,677958.0,607625.0,6.0,15.0,[],,,,,21.0
778832,2025-02-25,FINISHED,Cleveland Guardians,Milwaukee Brewers,,,114,158,Goodyear Ballpark,False,day,682847.0,694819.0,6.0,9.0,[],,,,,15.0
779021,2025-02-25,FINISHED,San Diego Padres,Los Angeles Angels,,,135,108,Peoria Stadium,False,day,663568.0,667755.0,1.0,2.0,[],,,,,3.0
778805,2025-02-25,FINISHED,Colorado Rockies,Chicago White Sox,,,115,145,Salt River Fields at Talking Stick,False,day,608566.0,663436.0,14.0,3.0,[],,,,,17.0
778741,2025-02-26,FINISHED,Washington Nationals,Houston Astros,,,120,117,CACTI Park of the Palm Beaches,False,day,687792.0,664285.0,0.0,3.0,[],,,,,3.0
779037,2025-02-26,FINISHED,Pittsburgh Pirates,Baltimore Orioles,,,134,110,LECOM Park,False,day,663559.0,608372.0,7.0,3.0,[],,,,,10.0
778772,2025-02-26,FINISHED,Boston Red Sox,Tampa Bay Rays,,,111,139,JetBlue Park,False,day,690928.0,693855.0,2.0,8.0,[],,,,,10.0
779116,2025-02-26,FINISHED,Detroit Tigers,Minnesota Twins,,,116,142,Publix Field at Joker Marchant Stadium,False,day,669373.0,702193.0,0.0,4.0,[],,,,,4.0
778707,2025-02-26,FINISHED,Atlanta Braves,Pittsburgh Pirates,,,144,134,CoolToday Park,False,day,700363.0,681347.0,9.0,4.0,[],,,,,13.0
779053,2025-02-26,FINISHED,New York Yankees,St. Louis Cardinals,,,147,138,George M. Steinbrenner Field,False,day,701542.0,700241.0,7.0,0.0,[],,,,,7.0
778960,2025-02-26,FINISHED,Toronto Blue Jays,Philadelphia Phillies,,,141,143,TD Ballpark,False,day,621244.0,605452.0,6.0,9.0,[],,,,,15.0
779083,2025-02-26,FINISHED,Miami Marlins,New York Mets,,,146,121,Roger Dean Chevrolet Stadium,False,day,676974.0,621112.0,4.0,1.0,[],,,,,5.0
778939,2025-02-26,FINISHED,Kansas City Royals,Colorado Rockies,,,118,115,Surprise Stadium,False,day,608379.0,663372.0,6.0,7.0,[],,,,,13.0
778991,2025-02-26,FINISHED,San Francisco Giants,Chicago Cubs,,,137,112,Scottsdale Stadium,False,day,663855.0,684007.0,4.0,4.0,[],,,,,8.0
778835,2025-02-26,FINISHED,Cleveland Guardians,Texas Rangers,,,114,140,Goodyear Ballpark,False,day,668909.0,543135.0,4.0,7.0,[],,,,,11.0
778863,2025-02-26,FINISHED,Chicago White Sox,San Diego Padres,,,145,135,Camelback Ranch,False,day,680732.0,686701.0,1.0,3.0,[],,,,,4.0
779160,2025-02-26,FINISHED,Los Angeles Angels,Cincinnati Reds,,,108,113,Tempe Diablo Stadium,False,day,542881.0,666157.0,4.0,9.0,[],,,,,13.0
779023,2025-02-26,FINISHED,Seattle Mariners,Athletics,,,136,133,Peoria Stadium,False,day,669923.0,683155.0,5.0,8.0,[],,,,,13.0
778803,2025-02-26,FINISHED,Arizona Diamondbacks,Milwaukee Brewers,,,109,158,Salt River Fields at Talking Stick,False,day,669203.0,641302.0,7.0,1.0,[],,,,,8.0
779102,2025-02-26,FINISHED,Milwaukee Brewers,Los Angeles Dodgers,,,158,119,American Family Fields of Phoenix,False,day,623381.0,808967.0,3.0,9.0,[],,,,,12.0
779115,2025-02-27,FINISHED,Detroit Tigers,Boston Red Sox,,,116,111,Publix Field at Joker Marchant Stadium,False,day,656427.0,682990.0,5.0,6.0,[],,,,,11.0
778972,2025-02-27,FINISHED,Tampa Bay Rays,Detroit Tigers,,,139,116,Charlotte Sports Park,False,day,678024.0,666159.0,7.0,7.0,[],,,,,14.0
779132,2025-02-27,FINISHED,Baltimore Orioles,Toronto Blue Jays,,,110,141,Ed Smith Stadium,False,day,680570.0,687922.0,11.0,8.0,[],,,,,19.0
778883,2025-02-27,FINISHED,Minnesota Twins,Pittsburgh Pirates,,,142,134,Lee Health Sports Complex,False,day,641154.0,657571.0,1.0,12.0,[],,,,,13.0
779081,2025-02-27,FINISHED,St. Louis Cardinals,Miami Marlins,,,138,146,Roger Dean Chevrolet Stadium,False,day,669467.0,615698.0,8.0,4.0,[],,,,,12.0
778914,2025-02-27,FINISHED,Philadelphia Phillies,New York Yankees,,,143,147,BayCare Ballpark,False,day,554430.0,607074.0,7.0,7.0,[],,,,,14.0
778896,2025-02-27,FINISHED,New York Mets,Houston Astros,,,121,117,Clover Park,False,day,605280.0,676467.0,5.0,0.0,[],,,,,5.0
778759,2025-02-27,FINISHED,Chicago Cubs,Los Angeles Angels,,,112,108,Sloan Park,False,day,696136.0,702674.0,4.0,4.0,[],,,,,8.0
778836,2025-02-27,FINISHED,Cincinnati Reds,Arizona Diamondbacks,,,113,109,Goodyear Ballpark,False,day,668933.0,694297.0,3.0,3.0,[],,,,,6.0
779145,2025-02-27,FINISHED,Athletics,San Diego Padres,,,133,135,Hohokam Stadium,False,day,622663.0,663362.0,6.0,4.0,[],,,,,10.0
778938,2025-02-27,FINISHED,Texas Rangers,Seattle Mariners,,,140,136,Surprise Stadium,False,day,641816.0,646242.0,8.0,0.0,[],,,,,8.0
778862,2025-02-27,FINISHED,Chicago White Sox,Cleveland Guardians,,,145,114,Camelback Ranch,False,day,527048.0,671106.0,4.0,2.0,[],,,,,6.0
778804,2025-02-27,FINISHED,Colorado Rockies,Los Angeles Dodgers,,,115,119,Salt River Fields at Talking Stick,False,day,687134.0,689017.0,2.0,0.0,[],,,,,2.0
779022,2025-02-27,FINISHED,Seattle Mariners,San Francisco Giants,,,136,137,Peoria Stadium,False,day,682243.0,694738.0,4.0,6.0,[],,,,,10.0
779098,2025-02-27,FINISHED,Milwaukee Brewers,Kansas City Royals,,,158,118,American Family Fields of Phoenix,False,day,650644.0,669441.0,12.0,5.0,[],,,,,17.0
778736,2025-02-27,FINISHED,Washington Nationals,Atlanta Braves,,,120,144,CACTI Park of the Palm Beaches,False,night,663623.0,693821.0,3.0,4.0,[],,,,,7.0
778738,2025-02-28,FINISHED,Houston Astros,St. Louis Cardinals,,,117,138,CACTI Park of the Palm Beaches,False,day,686613.0,607200.0,3.0,2.0,[],,,,,5.0
779035,2025-02-28,FINISHED,Pittsburgh Pirates,Tampa Bay Rays,,,134,139,LECOM Park,False,day,656605.0,686752.0,3.0,2.0,[],,,,,5.0
778879,2025-02-28,FINISHED,Minnesota Twins,Baltimore Orioles,,,142,110,Lee Health Sports Complex,False,day,805673.0,621107.0,10.0,13.0,[],,,,,23.0
778911,2025-02-28,FINISHED,Philadelphia Phillies,Boston Red Sox,,,143,111,BayCare Ballpark,False,day,666200.0,676979.0,7.0,5.0,[],,,,,12.0
778962,2025-02-28,FINISHED,Toronto Blue Jays,Detroit Tigers,,,141,116,TD Ballpark,False,day,605135.0,681857.0,10.0,7.0,[],,,,,17.0
778894,2025-02-28,FINISHED,New York Mets,Washington Nationals,,,121,120,Clover Park,False,day,687075.0,829272.0,7.0,0.0,[],,,,,7.0
779080,2025-02-28,FINISHED,Miami Marlins,Atlanta Braves,,,146,144,Roger Dean Chevrolet Stadium,False,day,645261.0,666120.0,2.0,7.0,[],,,,,9.0
778834,2025-02-28,FINISHED,Cleveland Guardians,Colorado Rockies,,,114,115,Goodyear Ballpark,False,day,594902.0,607536.0,3.0,1.0,[],,,,,4.0
779142,2025-02-28,FINISHED,Athletics,Cincinnati Reds,,,133,113,Hohokam Stadium,False,day,605488.0,668881.0,13.0,1.0,[],,,,,14.0
778937,2025-02-28,FINISHED,Texas Rangers,Chicago Cubs,,,140,112,Surprise Stadium,False,day,674003.0,657006.0,8.0,8.0,[],,,,,16.0
778990,2025-02-28,FINISHED,San Francisco Giants,Milwaukee Brewers,,,137,158,Scottsdale Stadium,False,day,657277.0,642547.0,9.0,2.0,[],,,,,11.0
778800,2025-02-28,FINISHED,Arizona Diamondbacks,Kansas City Royals,,,109,118,Salt River Fields at Talking Stick,False,day,518876.0,663460.0,6.0,1.0,[],,,,,7.0
779161,2025-02-28,FINISHED,Los Angeles Angels,Chicago White Sox,,,108,145,Tempe Diablo Stadium,False,day,672282.0,686563.0,3.0,2.0,[],,,,,5.0
779052,2025-02-28,FINISHED,New York Yankees,Toronto Blue Jays,,,147,141,George M. Steinbrenner Field,False,night,543037.0,814005.0,6.0,3.0,[],,,,,9.0
778861,2025-02-28,FINISHED,Los Angeles Dodgers,Los Angeles Angels,,,119,108,Camelback Ranch,False,night,669160.0,579328.0,6.0,5.0,[],,,,,11.0
779017,2025-02-28,FINISHED,San Diego Padres,Seattle Mariners,,,135,136,Peoria Stadium,False,night,804556.0,693433.0,1.0,2.0,[],,,,,3.0
779129,2025-03-01,FINISHED,Baltimore Orioles,Pittsburgh Pirates,,,110,134,Ed Smith Stadium,False,day,700249.0,694973.0,2.0,5.0,[],,,,,7.0
779079,2025-03-01,FINISHED,St. Louis Cardinals,Washington Nationals,,,138,120,Roger Dean Chevrolet Stadium,False,day,571945.0,647336.0,3.0,2.0,[],,,,,5.0
778970,2025-03-01,FINISHED,Tampa Bay Rays,New York Mets,,,139,121,Charlotte Sports Park,False,day,663556.0,694918.0,1.0,10.0,[],,,,,11.0
778774,2025-03-01,FINISHED,Boston Red Sox,Minnesota Twins,,,111,142,JetBlue Park,False,day,656557.0,641927.0,8.0,4.0,[],,,,,12.0
779111,2025-03-01,FINISHED,Detroit Tigers,Philadelphia Phillies,,,116,143,Publix Field at Joker Marchant Stadium,False,day,663554.0,605400.0,1.0,0.0,[],,,,,1.0
778704,2025-03-01,FINISHED,Atlanta Braves,Toronto Blue Jays,,,144,141,CoolToday Park,False,day,669276.0,606930.0,1.0,1.0,[],,,,,2.0
779051,2025-03-01,FINISHED,New York Yankees,Houston Astros,,,147,117,George M. Steinbrenner Field,False,day,693645.0,681293.0,9.0,3.0,[],,,,,12.0
778756,2025-03-01,FINISHED,Chicago Cubs,Cleveland Guardians,,,112,114,Sloan Park,False,day,607067.0,676282.0,7.0,4.0,[],,,,,11.0
778831,2025-03-01,FINISHED,Cincinnati Reds,San Diego Padres,,,113,135,Goodyear Ballpark,False,day,663903.0,656302.0,7.0,3.0,[],,,,,10.0
778858,2025-03-01,FINISHED,Los Angeles Dodgers,San Francisco Giants,,,119,137,Camelback Ranch,False,day,669422.0,693313.0,6.0,5.0,[],,,,,11.0
778801,2025-03-01,FINISHED,Arizona Diamondbacks,Colorado Rockies,,,109,115,Salt River Fields at Talking Stick,False,day,668678.0,801403.0,8.0,4.0,[],,,,,12.0
779157,2025-03-01,FINISHED,Los Angeles Angels,Athletics,,,108,133,Tempe Diablo Stadium,False,day,543294.0,674370.0,5.0,0.0,[],,,,,5.0
779018,2025-03-01,FINISHED,Seattle Mariners,Chicago White Sox,,,136,145,Peoria Stadium,False,day,676106.0,681343.0,9.0,18.0,[],,,,,27.0
779099,2025-03-01,FINISHED,Milwaukee Brewers,Texas Rangers,,,158,140,American Family Fields of Phoenix,False,day,668964.0,677958.0,9.0,4.0,[],,,,,13.0
778730,2025-03-01,FINISHED,Washington Nationals,Miami Marlins,,,120,146,CACTI Park of the Palm Beaches,False,night,669022.0,677960.0,7.0,0.0,[],,,,,7.0
778936,2025-03-01,FINISHED,Kansas City Royals,Chicago Cubs,,,118,112,Surprise Stadium,False,night,666142.0,676962.0,1.0,11.0,[],,,,,12.0
778732,2025-03-02,FINISHED,Houston Astros,Washington Nationals,,,117,120,CACTI Park of the Palm Beaches,False,day,669854.0,592866.0,3.0,4.0,[],,,,,7.0
778769,2025-03-02,FINISHED,Boston Red Sox,New York Mets,,,111,121,JetBlue Park,False,day,621111.0,621112.0,6.0,4.0,[],,,,,10.0
779036,2025-03-02,FINISHED,Pittsburgh Pirates,Detroit Tigers,,,134,116,LECOM Park,False,day,683003.0,695549.0,4.0,10.0,[],,,,,14.0
778881,2025-03-02,FINISHED,Minnesota Twins,Tampa Bay Rays,,,142,139,Lee Health Sports Complex,False,day,663978.0,669358.0,5.0,5.0,[],,,,,10.0
778912,2025-03-02,FINISHED,Philadelphia Phillies,Baltimore Orioles,,,143,110,BayCare Ballpark,False,day,650911.0,665152.0,5.0,4.0,[],,,,,9.0
778706,2025-03-02,FINISHED,Atlanta Braves,New York Yankees,,,144,147,CoolToday Park,False,day,625643.0,573186.0,11.0,1.0,[],,,,,12.0
778957,2025-03-02,FINISHED,Toronto Blue Jays,Philadelphia Phillies,,,141,143,TD Ballpark,False,day,453286.0,592836.0,5.0,4.0,[],,,,,9.0
779078,2025-03-02,FINISHED,Miami Marlins,St. Louis Cardinals,,,146,138,Roger Dean Chevrolet Stadium,False,day,665795.0,571927.0,5.0,3.0,[],,,,,8.0
778749,2025-03-02,FINISHED,Chicago Cubs,Cincinnati Reds,,,112,113,Sloan Park,False,day,571510.0,686730.0,3.0,7.0,[],,,,,10.0
779146,2025-03-02,FINISHED,Athletics,Los Angeles Dodgers,,,133,119,Hohokam Stadium,False,day,676664.0,680736.0,4.0,8.0,[],,,,,12.0
778986,2025-03-02,FINISHED,San Francisco Giants,Los Angeles Angels,,,137,108,Scottsdale Stadium,False,day,592662.0,667755.0,9.0,5.0,[],,,,,14.0
778935,2025-03-02,FINISHED,Texas Rangers,Arizona Diamondbacks,,,140,109,Surprise Stadium,False,day,592351.0,593958.0,6.0,3.0,[],,,,,9.0
778860,2025-03-02,FINISHED,Los Angeles Dodgers,Chicago White Sox,,,119,145,Camelback Ranch,False,day,607192.0,663436.0,6.0,3.0,[],,,,,9.0
778833,2025-03-02,FINISHED,Cleveland Guardians,Milwaukee Brewers,,,114,158,Goodyear Ballpark,False,day,677944.0,623381.0,12.0,12.0,[],,,,,24.0
779013,2025-03-02,FINISHED,San Diego Padres,Kansas City Royals,,,135,118,Peoria Stadium,False,day,681190.0,607625.0,4.0,10.0,[],,,,,14.0
778799,2025-03-02,FINISHED,Colorado Rockies,Seattle Mariners,,,115,136,Salt River Fields at Talking Stick,False,day,608566.0,669302.0,6.0,1.0,[],,,,,7.0
779128,2025-03-03,FINISHED,Baltimore Orioles,Boston Red Sox,,,110,111,Ed Smith Stadium,False,day,450203.0,690928.0,6.0,6.0,[],,,,,12.0
779112,2025-03-03,FINISHED,Detroit Tigers,Toronto Blue Jays,,,116,141,Publix Field at Joker Marchant Stadium,False,day,669373.0,621244.0,3.0,13.0,[],,,,,16.0
778973,2025-03-03,FINISHED,Tampa Bay Rays,Atlanta Braves,,,139,144,Charlotte Sports Park,False,day,656876.0,700363.0,5.0,4.0,[],,,,,9.0
779076,2025-03-03,FINISHED,Miami Marlins,Houston Astros,,,146,117,Roger Dean Chevrolet Stadium,False,day,676974.0,664285.0,3.0,5.0,[],,,,,8.0
778940,2025-03-03,FINISHED,Kansas City Royals,Texas Rangers,,,118,140,Surprise Stadium,False,day,663738.0,605288.0,6.0,3.0,[],,,,,9.0
778859,2025-03-03,FINISHED,Chicago White Sox,Athletics,,,145,133,Camelback Ranch,False,day,680732.0,687765.0,4.0,5.0,[],,,,,9.0
778802,2025-03-03,FINISHED,Arizona Diamondbacks,Chicago Cubs,,,109,112,Salt River Fields at Talking Stick,False,day,669203.0,668873.0,10.0,2.0,[],,,,,12.0
779156,2025-03-03,FINISHED,Los Angeles Angels,Colorado Rockies,,,108,115,Tempe Diablo Stadium,False,day,542881.0,663372.0,4.0,8.0,[],,,,,12.0
779012,2025-03-03,FINISHED,Seattle Mariners,Cleveland Guardians,,,136,114,Peoria Stadium,False,day,622491.0,682847.0,7.0,2.0,[],,,,,9.0
778895,2025-03-03,FINISHED,New York Mets,Miami Marlins,,,121,146,Clover Park,False,night,673540.0,687362.0,1.0,1.0,[],,,,,2.0
779050,2025-03-03,FINISHED,New York Yankees,Pittsburgh Pirates,,,147,134,George M. Steinbrenner Field,False,night,608331.0,663559.0,12.0,3.0,[],,,,,15.0
778829,2025-03-03,FINISHED,Cincinnati Reds,Milwaukee Brewers,,,113,158,Goodyear Ballpark,False,night,666157.0,676879.0,5.0,4.0,[],,,,,9.0
779033,2025-03-04,FINISHED,Pittsburgh Pirates,Boston Red Sox,,,134,111,LECOM Park,False,day,571760.0,682990.0,4.0,12.0,[],,,,,16.0
778733,2025-03-04,FINISHED,Washington Nationals,St. Louis Cardinals,,,120,138,CACTI Park of the Palm Beaches,False,day,663623.0,700241.0,4.0,6.0,[],,,,,10.0
779077,2025-03-04,FINISHED,St. Louis Cardinals,New York Mets,,,138,121,Roger Dean Chevrolet Stadium,False,day,669467.0,656731.0,6.0,1.0,[],,,,,7.0
