game_pk,date,status,home_team,away_team,home_team_code,away_team_code,home_team_id,away_team_id,venue,doubleheader,day_night,home_pitcher_id,away_pitcher_id,home_runs,away_runs,innings,home_hits,away_hits,home_errors,away_errors,total_runs
719372,2023-02-26,FINISHED,Toronto Blue Jays,New York Yankees,,,141,147,TD Ballpark,False,day,641835.0,666745.0,5.0,9.0,[],,,,,14.0
719379,2023-02-26,FINISHED,New York Mets,Washington Nationals,,,121,120,Clover Park,False,day,453286.0,680686.0,6.0,3.0,[],,,,,9.0
719376,2023-02-26,FINISHED,Miami Marlins,St. Louis Cardinals,,,146,138,Roger Dean Chevrolet Stadium,False,day,456501.0,571945.0,2.0,8.0,[],,,,,10.0
719366,2023-02-26,FINISHED,Los Angeles Dodgers,Chicago Cubs,,,119,112,Camelback Ranch,False,day,572362.0,665871.0,9.0,4.0,[],,,,,13.0
719368,2023-02-26,FINISHED,Kansas City Royals,Seattle Mariners,,,118,136,Surprise Stadium,False,day,641745.0,668834.0,8.0,7.0,[],,,,,15.0
719358,2023-02-26,FINISHED,San Francisco Giants,Cincinnati Reds,,,137,113,Scottsdale Stadium,False,day,640455.0,596133.0,7.0,6.0,[],,,,,13.0
719370,2023-02-26,FINISHED,Cleveland Guardians,Texas Rangers,,,114,140,Goodyear Ballpark,False,day,668676.0,592351.0,4.0,13.0,[],,,,,17.0
719363,2023-02-26,FINISHED,San Diego Padres,Arizona Diamondbacks,,,135,109,Peoria Stadium,False,day,527054.0,674072.0,18.0,6.0,[],,,,,24.0
719367,2023-02-26,FINISHED,Los Angeles Angels,Chicago White Sox,,,108,145,Tempe Diablo Stadium,False,day,672282.0,621383.0,7.0,0.0,[],,,,,7.0
719365,2023-02-26,FINISHED,Colorado Rockies,Milwaukee Brewers,,,115,158,Salt River Fields at Talking Stick,False,day,607536.0,688107.0,12.0,6.0,[],,,,,18.0
719364,2023-02-26,FINISHED,Milwaukee Brewers,Oakland Athletics,,,158,133,American Family Fields of Phoenix,False,day,676083.0,666205.0,4.0,11.0,[],,,,,15.0
719351,2023-02-27,FINISHED,St. Louis Cardinals,New York Mets,,,138,121,Roger Dean Chevrolet Stadium,False,day,671162.0,656849.0,12.0,7.0,[],,,,,19.0
719360,2023-02-27,FINISHED,Baltimore Orioles,Tampa Bay Rays,,,110,139,Ed Smith Stadium,False,day,669145.0,660730.0,2.0,14.0,[],,,,,16.0
719357,2023-02-27,FINISHED,Boston Red Sox,Minnesota Twins,,,111,142,JetBlue Park,False,day,676710.0,641154.0,4.0,1.0,[],,,,,5.0
719356,2023-02-27,FINISHED,Pittsburgh Pirates,Philadelphia Phillies,,,134,143,LECOM Park,False,day,664141.0,605400.0,7.0,9.0,[],,,,,16.0
719359,2023-02-27,FINISHED,Atlanta Braves,Toronto Blue Jays,,,144,141,CoolToday Park,False,day,608331.0,571800.0,7.0,0.0,[],,,,,7.0
719361,2023-02-27,FINISHED,Houston Astros,Miami Marlins,,,117,146,The Ballpark of the Palm Beaches,False,day,666215.0,666200.0,3.0,4.0,[],,,,,7.0
719354,2023-02-27,FINISHED,Chicago Cubs,Cleveland Guardians,,,112,114,Sloan Park,False,day,592791.0,669456.0,4.0,12.0,[],,,,,16.0
719350,2023-02-27,FINISHED,Oakland Athletics,Colorado Rockies,,,133,115,Hohokam Stadium,False,day,607968.0,663567.0,3.0,7.0,[],,,,,10.0
719352,2023-02-27,FINISHED,Cincinnati Reds,Texas Rangers,,,113,140,Goodyear Ballpark,False,day,668881.0,527048.0,2.0,13.0,[],,,,,15.0
719353,2023-02-27,FINISHED,Chicago White Sox,Seattle Mariners,,,145,136,Camelback Ranch,False,day,669947.0,623167.0,10.0,1.0,[],,,,,11.0
719345,2023-02-27,FINISHED,Kansas City Royals,Milwaukee Brewers,,,118,158,Surprise Stadium,False,day,425844.0,605288.0,4.0,10.0,[],,,,,14.0
719355,2023-02-27,FINISHED,Arizona Diamondbacks,Chicago Cubs,,,109,112,Salt River Fields at Talking Stick,False,day,694297.0,668873.0,3.0,0.0,[],,,,,3.0
719349,2023-02-27,FINISHED,San Diego Padres,Los Angeles Dodgers,,,135,119,Peoria Stadium,False,day,622503.0,686752.0,6.0,7.0,[],,,,,13.0
719346,2023-02-27,FINISHED,Los Angeles Angels,San Francisco Giants,,,108,137,Tempe Diablo Stadium,False,day,663776.0,657277.0,6.0,8.0,[],,,,,14.0
719362,2023-02-27,FINISHED,New York Yankees,Detroit Tigers,,,147,116,George M. Steinbrenner Field,False,night,622663.0,689225.0,8.0,5.0,[],,,,,13.0
719466,2023-02-27,FINISHED,Arizona Diamondbacks,West Virginia Mountaineers,,,109,5327,Salt River Fields at Talking Stick,False,night,,,6.0,0.0,[],,,,,6.0
719342,2023-02-28,FINISHED,Pittsburgh Pirates,Baltimore Orioles,,,134,110,LECOM Park,False,day,682847.0,680694.0,7.0,4.0,[],,,,,11.0
719334,2023-02-28,FINISHED,Washington Nationals,St. Louis Cardinals,,,120,138,The Ballpark of the Palm Beaches,False,day,571578.0,669461.0,3.0,5.0,[],,,,,8.0
719343,2023-02-28,FINISHED,Philadelphia Phillies,Toronto Blue Jays,,,143,141,BayCare Ballpark,False,day,554430.0,621244.0,7.0,2.0,[],,,,,9.0
719347,2023-02-28,FINISHED,Minnesota Twins,Atlanta Braves,,,142,144,Hammond Stadium,False,day,641816.0,666120.0,10.0,7.0,[],,,,,17.0
719341,2023-02-28,FINISHED,Tampa Bay Rays,New York Yankees,,,139,147,The Stadium at the ESPN Wide World of Sports,False,day,605488.0,682044.0,12.0,0.0,[],,,,,12.0
719340,2023-02-28,FINISHED,Toronto Blue Jays,Detroit Tigers,,,141,116,TD Ballpark,False,day,605135.0,666214.0,6.0,4.0,[],,,,,10.0
719344,2023-02-28,FINISHED,New York Mets,Houston Astros,,,121,117,Clover Park,False,day,500779.0,677651.0,4.0,8.0,[],,,,,12.0
719338,2023-02-28,FINISHED,Cleveland Guardians,Kansas City Royals,,,114,118,Goodyear Ballpark,False,day,663474.0,543475.0,6.0,12.0,[],,,,,18.0
719337,2023-02-28,FINISHED,Los Angeles Dodgers,Cincinnati Reds,,,119,113,Camelback Ranch,False,day,628711.0,666157.0,1.0,7.0,[],,,,,8.0
719335,2023-02-28,FINISHED,Oakland Athletics,Los Angeles Angels,,,133,108,Hohokam Stadium,False,day,660261.0,660271.0,5.0,11.0,[],,,,,16.0
719328,2023-02-28,FINISHED,San Francisco Giants,San Diego Padres,,,137,135,Scottsdale Stadium,False,day,502171.0,666130.0,5.0,7.0,[],,,,,12.0
719333,2023-02-28,FINISHED,Texas Rangers,Colorado Rockies,,,140,115,Surprise Stadium,False,day,674003.0,596295.0,6.0,4.0,[],,,,,10.0
719329,2023-02-28,FINISHED,Seattle Mariners,Cleveland Guardians,,,136,114,Peoria Stadium,False,day,622491.0,671106.0,9.0,8.0,[],,,,,17.0
719339,2023-02-28,FINISHED,Arizona Diamondbacks,Chicago White Sox,,,109,145,Salt River Fields at Talking Stick,False,day,605200.0,680692.0,1.0,4.0,[],,,,,5.0
719336,2023-02-28,FINISHED,Milwaukee Brewers,Chicago Cubs,,,158,112,American Family Fields of Phoenix,False,day,476594.0,592767.0,6.0,3.0,[],,,,,9.0
719348,2023-02-28,FINISHED,Miami Marlins,Boston Red Sox,,,146,111,Roger Dean Chevrolet Stadium,False,night,669432.0,446372.0,2.0,7.0,[],,,,,9.0
719327,2023-03-01,FINISHED,Houston Astros,Boston Red Sox,,,117,111,The Ballpark of the Palm Beaches,False,day,686613.0,542947.0,4.0,4.0,[],,,,,8.0
719330,2023-03-01,FINISHED,Detroit Tigers,Pittsburgh Pirates,,,116,134,Publix Field at Joker Marchant Stadium,False,day,666159.0,670912.0,8.0,7.0,[],,,,,15.0
719331,2023-03-01,FINISHED,Baltimore Orioles,Toronto Blue Jays,,,110,141,Ed Smith Stadium,False,day,608344.0,579328.0,1.0,2.0,[],,,,,3.0
719324,2023-03-01,FINISHED,Minnesota Twins,Philadelphia Phillies,,,142,143,Hammond Stadium,False,day,641927.0,691725.0,4.0,4.0,[],,,,,8.0
719332,2023-03-01,FINISHED,Atlanta Braves,Tampa Bay Rays,,,144,139,CoolToday Park,False,day,445926.0,663556.0,3.0,3.0,[],,,,,6.0
719323,2023-03-01,FINISHED,New York Yankees,Washington Nationals,,,147,120,George M. Steinbrenner Field,False,day,593334.0,676265.0,4.0,2.0,[],,,,,6.0
719326,2023-03-01,FINISHED,Miami Marlins,New York Mets,,,146,121,Roger Dean Chevrolet Stadium,False,day,645261.0,656731.0,4.0,8.0,[],,,,,12.0
719320,2023-03-01,FINISHED,Los Angeles Angels,Milwaukee Brewers,,,108,158,Tempe Diablo Stadium,False,day,681217.0,668674.0,4.0,3.0,[],,,,,7.0
719319,2023-03-01,FINISHED,Cincinnati Reds,Oakland Athletics,,,113,133,Goodyear Ballpark,False,day,668933.0,661309.0,14.0,14.0,[],,,,,28.0
719325,2023-03-01,FINISHED,Chicago Cubs,Seattle Mariners,,,112,136,Sloan Park,False,day,669713.0,592662.0,5.0,3.0,[],,,,,8.0
719318,2023-03-01,FINISHED,San Francisco Giants,Arizona Diamondbacks,,,137,109,Scottsdale Stadium,False,day,596001.0,686753.0,5.0,8.0,[],,,,,13.0
719313,2023-03-01,SCHEDULED,Texas Rangers,Los Angeles Dodgers,,,140,119,Surprise Stadium,False,day,571760.0,669160.0,,,[],,,,,0.0
719322,2023-03-01,SCHEDULED,Chicago White Sox,Cleveland Guardians,,,145,114,Camelback Ranch,False,day,663436.0,650644.0,,,[],,,,,0.0
719321,2023-03-01,FINISHED,Colorado Rockies,Kansas City Royals,,,115,118,Salt River Fields at Talking Stick,False,day,663372.0,663903.0,6.0,8.0,[],,,,,14.0
719316,2023-03-01,SCHEDULED,San Diego Padres,Texas Rangers,,,135,140,Peoria Stadium,False,day,607259.0,657248.0,,,[],,,,,0.0
719317,2023-03-02,FINISHED,Boston Red Sox,Philadelphia Phillies,,,111,143,JetBlue Park,False,day,656557.0,663559.0,15.0,3.0,[],,,,,18.0
719314,2023-03-02,FINISHED,Detroit Tigers,Baltimore Orioles,,,116,110,Publix Field at Joker Marchant Stadium,False,day,571510.0,680570.0,10.0,3.0,[],,,,,13.0
719311,2023-03-02,FINISHED,St. Louis Cardinals,Houston Astros,,,138,117,Roger Dean Chevrolet Stadium,False,day,425794.0,664285.0,0.0,6.0,[],,,,,6.0
719307,2023-03-02,FINISHED,Tampa Bay Rays,Minnesota Twins,,,139,142,Tropicana Field,False,day,621107.0,628317.0,2.0,4.0,[],,,,,6.0
719308,2023-03-02,FINISHED,Washington Nationals,Miami Marlins,,,120,146,The Ballpark of the Palm Beaches,False,day,669022.0,665795.0,5.0,5.0,[],,,,,10.0
719310,2023-03-02,FINISHED,Pittsburgh Pirates,New York Yankees,,,134,147,LECOM Park,False,day,656605.0,656061.0,1.0,9.0,[],,,,,10.0
719309,2023-03-02,FINISHED,Toronto Blue Jays,Pittsburgh Pirates,,,141,134,TD Ballpark,False,day,666201.0,672710.0,2.0,2.0,[],,,,,4.0
719315,2023-03-02,FINISHED,New York Mets,Atlanta Braves,,,121,144,Clover Park,False,day,471911.0,663465.0,2.0,6.0,[],,,,,8.0
719304,2023-03-02,FINISHED,Kansas City Royals,Los Angeles Angels,,,118,108,Surprise Stadium,False,day,594577.0,656353.0,8.0,4.0,[],,,,,12.0
719302,2023-03-02,FINISHED,Los Angeles Dodgers,Arizona Diamondbacks,,,119,109,Camelback Ranch,False,day,675627.0,669194.0,5.0,5.0,[],,,,,10.0
719312,2023-03-02,FINISHED,Chicago Cubs,Oakland Athletics,,,112,133,Sloan Park,False,day,573186.0,676664.0,6.0,1.0,[],,,,,7.0
719301,2023-03-02,FINISHED,Cleveland Guardians,San Francisco Giants,,,114,137,Goodyear Ballpark,False,day,615698.0,663941.0,4.0,3.0,[],,,,,7.0
719303,2023-03-02,FINISHED,Seattle Mariners,San Diego Padres,,,136,135,Peoria Stadium,False,day,669302.0,607625.0,5.0,4.0,[],,,,,9.0
719305,2023-03-02,FINISHED,Colorado Rockies,Chicago White Sox,,,115,145,Salt River Fields at Talking Stick,False,day,663562.0,458681.0,4.0,6.0,[],,,,,10.0
719306,2023-03-02,FINISHED,Milwaukee Brewers,Texas Rangers,,,158,140,American Family Fields of Phoenix,False,day,669203.0,641540.0,4.0,7.0,[],,,,,11.0
719297,2023-03-03,FINISHED,Minnesota Twins,Boston Red Sox,,,142,111,Hammond Stadium,False,day,543243.0,572020.0,4.0,9.0,[],,,,,13.0
719299,2023-03-03,FINISHED,Philadelphia Phillies,Detroit Tigers,,,143,116,BayCare Ballpark,False,day,592836.0,593958.0,3.0,6.0,[],,,,,9.0
719296,2023-03-03,FINISHED,Houston Astros,Atlanta Braves,,,117,144,The Ballpark of the Palm Beaches,False,day,664353.0,693821.0,11.0,8.0,[],,,,,19.0
719294,2023-03-03,FINISHED,St. Louis Cardinals,Miami Marlins,,,138,146,Roger Dean Chevrolet Stadium,False,day,571945.0,456501.0,8.0,3.0,[],,,,,11.0
719293,2023-03-03,FINISHED,Toronto Blue Jays,Tampa Bay Rays,,,141,139,TD Ballpark,False,day,592332.0,656876.0,7.0,6.0,[],,,,,13.0
719298,2023-03-03,FINISHED,New York Mets,Washington Nationals,,,121,120,Clover Park,False,day,453286.0,592866.0,6.0,11.0,[],,,,,17.0
719287,2023-03-03,FINISHED,Oakland Athletics,Kansas City Royals,,,133,118,Hohokam Stadium,False,day,666205.0,641745.0,4.0,6.0,[],,,,,10.0
719286,2023-03-03,FINISHED,San Francisco Giants,Colorado Rockies,,,137,115,Scottsdale Stadium,False,day,543101.0,663567.0,3.0,2.0,[],,,,,5.0
719285,2023-03-03,FINISHED,Texas Rangers,San Francisco Giants,,,140,137,Surprise Stadium,False,day,621368.0,640455.0,11.0,7.0,[],,,,,18.0
719291,2023-03-03,FINISHED,Chicago White Sox,Cincinnati Reds,,,145,113,Camelback Ranch,False,day,656302.0,596133.0,6.0,4.0,[],,,,,10.0
719289,2023-03-03,FINISHED,Cleveland Guardians,Milwaukee Brewers,,,114,158,Goodyear Ballpark,False,day,668676.0,669060.0,7.0,4.0,[],,,,,11.0
719290,2023-03-03,FINISHED,Los Angeles Angels,Los Angeles Dodgers,,,108,119,Tempe Diablo Stadium,False,day,542881.0,664062.0,2.0,2.0,[],,,,,4.0
719292,2023-03-03,FINISHED,Arizona Diamondbacks,Seattle Mariners,,,109,136,Salt River Fields at Talking Stick,False,day,518876.0,594835.0,3.0,6.0,[],,,,,9.0
719295,2023-03-03,FINISHED,Baltimore Orioles,Pittsburgh Pirates,,,110,134,Ed Smith Stadium,False,night,502043.0,592826.0,1.0,1.0,[],,,,,2.0
719300,2023-03-03,FINISHED,New York Yankees,Detroit Tigers,,,147,116,George M. Steinbrenner Field,False,night,543037.0,547179.0,3.0,5.0,[],,,,,8.0
719284,2023-03-03,FINISHED,San Diego Padres,Chicago Cubs,,,135,112,Peoria Stadium,False,night,527054.0,657006.0,0.0,4.0,[],,,,,4.0
719282,2023-03-04,FINISHED,Boston Red Sox,Houston Astros,,,111,117,JetBlue Park,False,day,601713.0,681869.0,4.0,4.0,[],,,,,8.0
719276,2023-03-04,FINISHED,Washington Nationals,St. Louis Cardinals,,,120,138,The Ballpark of the Palm Beaches,False,day,680686.0,671162.0,6.0,9.0,[],,,,,15.0
719281,2023-03-04,FINISHED,Detroit Tigers,Toronto Blue Jays,,,116,141,Publix Field at Joker Marchant Stadium,False,day,605513.0,571800.0,5.0,18.0,[],,,,,23.0
719277,2023-03-04,FINISHED,Philadelphia Phillies,Pittsburgh Pirates,,,143,134,BayCare Ballpark,False,day,605400.0,448179.0,4.0,3.0,[],,,,,7.0
719283,2023-03-04,FINISHED,Baltimore Orioles,Atlanta Braves,,,110,144,Ed Smith Stadium,False,day,669330.0,675911.0,2.0,3.0,[],,,,,5.0
719288,2023-03-04,FINISHED,Atlanta Braves,Minnesota Twins,,,144,142,CoolToday Park,False,day,608331.0,686973.0,7.0,5.0,[],,,,,12.0
719280,2023-03-04,FINISHED,New York Yankees,Tampa Bay Rays,,,147,139,George M. Steinbrenner Field,False,day,622663.0,671737.0,10.0,14.0,[],,,,,24.0
719278,2023-03-04,FINISHED,Miami Marlins,New York Mets,,,146,121,Roger Dean Chevrolet Stadium,False,day,666200.0,434378.0,4.0,15.0,[],,,,,19.0
719273,2023-03-04,FINISHED,Chicago Cubs,Los Angeles Angels,,,112,108,Sloan Park,False,day,592791.0,672282.0,2.0,0.0,[],,,,,2.0
719271,2023-03-04,FINISHED,Cincinnati Reds,Kansas City Royals,,,113,118,Goodyear Ballpark,False,day,656818.0,669169.0,6.0,12.0,[],,,,,18.0
719270,2023-03-04,FINISHED,Oakland Athletics,Cleveland Guardians,,,133,114,Hohokam Stadium,False,day,670124.0,669456.0,4.0,4.0,[],,,,,8.0
719267,2023-03-04,FINISHED,San Francisco Giants,Arizona Diamondbacks,,,137,109,Scottsdale Stadium,False,day,622072.0,677944.0,5.0,9.0,[],,,,,14.0
719275,2023-03-04,FINISHED,Chicago White Sox,Texas Rangers,,,145,140,Camelback Ranch,False,day,669947.0,527048.0,5.0,4.0,[],,,,,9.0
719279,2023-03-04,FINISHED,Arizona Diamondbacks,San Diego Padres,,,109,135,Salt River Fields at Talking Stick,False,day,694297.0,663753.0,4.0,5.0,[],,,,,9.0
719269,2023-03-04,FINISHED,Seattle Mariners,Colorado Rockies,,,136,115,Peoria Stadium,False,day,669923.0,607536.0,1.0,7.0,[],,,,,8.0
719274,2023-03-04,FINISHED,Milwaukee Brewers,San Francisco Giants,,,158,137,American Family Fields of Phoenix,False,day,642547.0,657277.0,14.0,2.0,[],,,,,16.0
730650,2023-03-04,FINISHED,Oakland Athletics,Cincinnati Reds,,,133,113,Las Vegas Ballpark,False,day,607968.0,668881.0,9.0,10.0,[],,,,,19.0
719272,2023-03-04,FINISHED,Kansas City Royals,Los Angeles Dodgers,,,118,119,Surprise Stadium,False,night,425844.0,686752.0,6.0,7.0,[],,,,,13.0
719266,2023-03-05,FINISHED,Houston Astros,Washington Nationals,,,117,120,The Ballpark of the Palm Beaches,False,day,677651.0,571578.0,6.0,2.0,[],,,,,8.0
719263,2023-03-05,FINISHED,St. Louis Cardinals,New York Mets,,,138,121,Roger Dean Chevrolet Stadium,False,day,656756.0,673540.0,1.0,7.0,[],,,,,8.0
719261,2023-03-05,FINISHED,Tampa Bay Rays,Baltimore Orioles,,,139,110,Tropicana Field,False,day,630023.0,680694.0,2.0,5.0,[],,,,,7.0
719264,2023-03-05,FINISHED,Minnesota Twins,Detroit Tigers,,,142,116,Hammond Stadium,False,day,641154.0,666214.0,6.0,2.0,[],,,,,8.0
719262,2023-03-05,FINISHED,Pittsburgh Pirates,Minnesota Twins,,,134,142,LECOM Park,False,day,664141.0,641816.0,5.0,2.0,[],,,,,7.0
719268,2023-03-05,FINISHED,Boston Red Sox,Miami Marlins,,,111,146,JetBlue Park,False,day,446372.0,669432.0,4.0,1.0,[],,,,,5.0
719265,2023-03-05,FINISHED,Atlanta Braves,New York Yankees,,,144,147,CoolToday Park,False,day,450203.0,607074.0,6.0,10.0,[],,,,,16.0
719260,2023-03-05,FINISHED,Toronto Blue Jays,Philadelphia Phillies,,,141,143,TD Ballpark,False,day,621244.0,554430.0,16.0,4.0,[],,,,,20.0
719256,2023-03-05,FINISHED,Cleveland Guardians,Arizona Diamondbacks,,,114,109,Goodyear Ballpark,False,day,663474.0,518516.0,4.0,6.0,[],,,,,10.0
719254,2023-03-05,FINISHED,San Francisco Giants,Kansas City Royals,,,137,118,Scottsdale Stadium,False,day,502171.0,543475.0,1.0,5.0,[],,,,,6.0
719251,2023-03-05,FINISHED,Texas Rangers,Los Angeles Angels,,,140,108,Surprise Stadium,False,day,666142.0,660761.0,7.0,5.0,[],,,,,12.0
719255,2023-03-05,FINISHED,Los Angeles Dodgers,Chicago White Sox,,,119,145,Camelback Ranch,False,day,628711.0,608337.0,8.0,4.0,[],,,,,12.0
719257,2023-03-05,FINISHED,Los Angeles Angels,Cincinnati Reds,,,108,113,Tempe Diablo Stadium,False,day,663776.0,570666.0,8.0,5.0,[],,,,,13.0
719259,2023-03-05,FINISHED,Colorado Rockies,Chicago Cubs,,,115,112,Salt River Fields at Talking Stick,False,day,596295.0,592767.0,5.0,6.0,[],,,,,11.0
719252,2023-03-05,FINISHED,San Diego Padres,Oakland Athletics,,,135,133,Peoria Stadium,False,day,605483.0,686610.0,10.0,3.0,[],,,,,13.0
719258,2023-03-05,FINISHED,Milwaukee Brewers,Seattle Mariners,,,158,136,American Family Fields of Phoenix,False,day,605540.0,623167.0,1.0,6.0,[],,,,,7.0
730651,2023-03-05,FINISHED,Oakland Athletics,Cincinnati Reds,,,133,113,Las Vegas Ballpark,False,day,621112.0,666157.0,4.0,12.0,[],,,,,16.0
719253,2023-03-06,FINISHED,Boston Red Sox,Detroit Tigers,,,111,116,JetBlue Park,False,day,519242.0,666159.0,7.0,1.0,[],,,,,8.0
719248,2023-03-06,FINISHED,St. Louis Cardinals,Houston Astros,,,138,117,Roger Dean Chevrolet Stadium,False,day,656427.0,686613.0,7.0,1.0,[],,,,,8.0
719250,2023-03-06,FINISHED,Baltimore Orioles,Philadelphia Phillies,,,110,143,Ed Smith Stadium,False,day,608344.0,674681.0,10.0,7.0,[],,,,,17.0
719245,2023-03-06,FINISHED,Tampa Bay Rays,Miami Marlins,,,139,146,Tropicana Field,False,day,663556.0,645261.0,5.0,1.0,[],,,,,6.0
719244,2023-03-06,FINISHED,Kansas City Royals,Arizona Diamondbacks,,,118,109,Surprise Stadium,False,day,663903.0,686753.0,10.0,1.0,[],,,,,11.0
719242,2023-03-06,FINISHED,Los Angeles Dodgers,San Diego Padres,,,119,135,Camelback Ranch,False,day,592789.0,607259.0,8.0,3.0,[],,,,,11.0
719243,2023-03-06,FINISHED,Los Angeles Angels,Cleveland Guardians,,,108,114,Tempe Diablo Stadium,False,day,656288.0,650644.0,6.0,0.0,[],,,,,6.0
719241,2023-03-06,FINISHED,Seattle Mariners,Chicago Cubs,,,136,112,Peoria Stadium,False,day,622491.0,669713.0,2.0,6.0,[],,,,,8.0
719247,2023-03-06,FINISHED,Colorado Rockies,Texas Rangers,,,115,140,Salt River Fields at Talking Stick,False,day,570632.0,571760.0,4.0,1.0,[],,,,,5.0
719246,2023-03-06,FINISHED,New York Yankees,Pittsburgh Pirates,,,147,134,George M. Steinbrenner Field,False,night,593334.0,682847.0,9.0,2.0,[],,,,,11.0
719249,2023-03-06,FINISHED,Cincinnati Reds,Colorado Rockies,,,113,115,Goodyear Ballpark,False,night,502624.0,663372.0,6.0,1.0,[],,,,,7.0
719238,2023-03-07,FINISHED,Detroit Tigers,St. Louis Cardinals,,,116,138,Publix Field at Joker Marchant Stadium,False,day,571510.0,700669.0,16.0,3.0,[],,,,,19.0
719235,2023-03-07,FINISHED,Pittsburgh Pirates,Toronto Blue Jays,,,134,141,LECOM Park,False,day,656605.0,579328.0,7.0,2.0,[],,,,,9.0
719234,2023-03-07,FINISHED,Minnesota Twins,Baltimore Orioles,,,142,110,Hammond Stadium,False,day,628317.0,680570.0,7.0,6.0,[],,,,,13.0
719236,2023-03-07,FINISHED,Philadelphia Phillies,Tampa Bay Rays,,,143,139,BayCare Ballpark,False,day,663559.0,672715.0,3.0,7.0,[],,,,,10.0
